MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,
26.7983,40.9718,1678.6853,39.3072,43244.6614,15.8714,38.9754,1.1681,-0.8781,0.5944,-0.3564,-4.1685,-0.1299,-0.6257,55.7696,77.0224,5932.4374,32.3500,65390.8945,14.1071,49.5748,1.5245,-1.2241,0.8157,-0.4227,9.5865,43.0973,7.0181,HC
44.4300,57.2785,3280.8272,38.4116,65768.8393,20.9895,63.9680,1.2531,-0.9637,0.6413,-0.3678,-3.5365,0.0509,-0.5729,65.6426,84.4720,7135.5096,33.3667,77021.8456,16.9670,62.0120,1.5095,-1.2023,0.7876,-0.4161,0.1955,-0.9392,-0.7853,HC
44.2006,56.6648,3210.9013,37.7237,64218.8685,20.4873,62.8543,1.3087,-1.0352,0.6719,-0.3701,-0.7783,0.4407,0.0723,58.6532,75.7743,5741.7110,32.2161,67098.4276,15.6657,56.3564,1.5334,-1.2190,0.7866,-0.3956,0.2315,-0.8557,-0.3939,HC
78.6543,113.2300,12821.0352,37.7123,126662.6263,22.7886,72.6637,1.3251,-1.1908,0.5990,-0.2883,-2.8769,2.3087,-1.0424,53.8772,69.9035,4886.4786,32.0641,64764.1768,14.9875,53.6341,1.5071,-1.1974,0.7493,-0.3472,-1.5389,-31.0053,3.9169,HO
75.0691,105.3231,11092.9617,38.3616,121751.9414,23.8381,74.1629,1.2807,-1.1167,0.5258,-0.2588,-0.5648,0.0087,-0.0661,56.9022,70.6038,4984.7626,33.5500,68020.8581,16.1581,58.0790,1.4899,-1.1692,0.7370,-0.3505,3.9673,-2.0696,0.2895,HO
69.0695,95.7758,9172.5552,37.1745,98522.2769,23.4479,74.3902,1.2901,-1.0984,0.5339,-0.2661,-1.0022,0.0438,-0.2068,58.1522,73.7261,5434.4241,33.7966,59315.8181,15.3504,56.3960,1.5211,-1.1860,0.7742,-0.3748,2.8942,2.1173,0.0022,HO
64.0807,86.6774,7512.9634,36.9154,100059.5061,24.2907,73.2205,1.2750,-1.0398,0.5395,-0.2864,-0.2328,-0.0907,-0.0874,53.3711,68.5204,4695.0497,34.5000,64304.6169,16.2081,56.8284,1.5273,-1.2269,0.7907,-0.3792,2.3796,0.4572,0.1204,HO
55.9137,84.8835,7205.2168,36.6817,89438.5835,22.1500,68.1500,0.8068,-0.5916,0.4115,-0.3733,-0.5129,0.0574,-0.0743,50.6791,65.2686,4259.9861,32.4351,56118.4046,13.7294,49.4758,1.5262,-1.1767,0.7793,-0.3754,4.1258,-0.7899,-0.0010,HO
64.3233,87.2231,7607.7482,36.2224,102149.9324,23.5088,71.9799,1.3063,-1.1311,0.5787,-0.2655,-3.1550,2.2957,-0.7912,52.8874,69.2633,4797.4060,34.5846,61684.4275,15.0726,53.0796,1.5310,-1.2013,0.7430,-0.3587,2.2420,-25.7012,3.7770,HO
43.6803,62.9338,3960.6530,35.1473,68434.2994,18.4815,55.0949,1.2980,-1.0956,0.5239,-0.2805,-2.0503,2.2225,-0.6425,28.7747,38.2156,1460.4346,29.3647,35677.6780,9.1091,28.5786,1.4463,-1.1397,0.7446,-0.3367,-0.6318,-32.2229,5.1234,HO
