MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
19.2325,25.0685,628.4229,41.8000,9048.0928,28.8577,71.5431,0.9384,-0.8039,0.5515,-0.3550,1.2747,-0.1180,0.0569,11.5305,15.2862,233.6632,43.8000,5805.9065,30.2605,69.5391,0.9058,-0.8737,0.5266,-0.3743,-1.0632,-0.0949,0.2474,SU,34
17.0335,22.3971,501.6143,41.0000,7459.8452,26.8537,66.1323,1.0709,-0.8887,0.6129,-0.3702,1.1400,-0.9397,-0.1348,9.8308,12.6884,160.9933,42.2000,4836.7309,27.8557,63.5271,0.8991,-0.7946,0.5110,-0.3189,-1.0450,-0.0119,-0.6716,SU,34
15.5107,20.5996,424.3271,42.0000,6991.3993,27.6553,63.7275,1.0147,-0.8118,0.5582,-0.3345,1.4023,-0.5473,0.0927,8.4882,11.1111,123.4468,40.8000,4261.2727,27.8557,61.5230,0.8672,-0.7454,0.4605,-0.2960,-1.4847,-0.0864,-0.2147,SU,34
16.1044,22.1133,488.9967,39.8000,6796.5648,25.2505,61.7234,1.0816,-0.7982,0.6067,-0.3679,1.5712,-0.4491,0.0198,7.7553,10.3027,106.1452,38.8000,3954.2410,26.8537,55.9118,0.8338,-0.7587,0.4725,-0.3157,-1.8010,-0.2339,-0.1189,SU,34
15.8034,22.3414,499.1073,36.0000,6235.9723,22.2445,61.5230,1.1956,-0.9119,0.6429,-0.3955,1.2178,-0.6154,0.0865,7.9909,10.9064,118.9495,37.2000,3857.9575,24.4489,54.3086,0.9469,-0.8715,0.5792,-0.3761,-1.4379,0.0301,-0.2842,SU,34
15.8518,21.2889,453.1593,38.6000,6416.8715,24.4489,66.1323,1.1747,-0.9245,0.6482,-0.3795,1.1255,0.2993,0.0252,8.3502,11.1277,123.8179,39.2000,3984.3302,26.0521,57.3146,0.9926,-0.9332,0.6051,-0.3743,-1.1155,-0.4268,0.4362,SU,34
16.8571,21.9488,481.7494,40.2000,7128.4640,25.6513,68.3367,1.1262,-0.9407,0.6355,-0.2909,1.2879,0.7623,0.0015,7.9561,10.6564,113.5537,40.4000,3844.1632,26.6533,55.7114,0.9482,-0.8515,0.5080,-0.3365,-1.1891,-0.3466,0.8069,SU,34
17.8614,24.3306,591.9628,39.4000,7077.6540,24.0481,63.1263,1.2161,-1.0158,0.6836,-0.3617,0.8925,0.1768,0.1525,7.2215,10.0957,101.9218,38.4000,3636.0819,25.8517,51.9038,0.8535,-0.7655,0.4581,-0.3702,-0.8747,0.1030,0.2763,SU,34
16.3102,22.1548,490.8244,37.6000,6351.4124,23.4469,61.1222,1.2553,-1.0403,0.7218,-0.4313,0.8111,0.1341,0.2154,25.3135,37.0821,1375.0849,32.8000,7508.0960,21.4429,67.5351,1.2556,-0.8365,0.5894,-0.3921,-0.8541,-0.1976,0.2658,SU,34
15.7520,19.8417,393.6943,36.8000,6371.8690,23.0461,62.1242,1.1542,-0.9498,0.6145,-0.3408,0.6707,0.2070,0.0445,35.9113,42.9062,1840.9174,31.6000,9870.0511,17.0341,81.5631,1.2770,-0.8784,0.6134,-0.3953,-0.6184,-0.4012,0.2873,SU,34
15.3521,19.6606,386.4961,37.6000,6162.3705,22.8457,59.5190,1.0853,-0.8224,0.5266,-0.3141,0.3381,-0.0943,-0.1036,21.4101,25.8334,667.3652,34.0000,6441.3074,17.6353,72.7455,1.2379,-0.8782,0.6452,-0.4191,-0.1510,-0.2800,-0.1495,SU,34
14.6510,19.6321,385.3448,38.8000,5983.4651,23.4469,60.9218,1.1230,-0.8208,0.5475,-0.3192,0.7475,0.0267,-0.0170,12.2827,15.0633,226.8626,37.8000,4330.7346,20.0401,63.9279,1.1385,-0.7579,0.5259,-0.3359,-0.7193,-0.3143,0.0460,SU,34
15.3458,20.0140,400.4144,40.0000,6497.6836,24.6493,64.5291,1.1087,-0.8606,0.6311,-0.3842,0.4978,0.0704,0.0941,8.5278,10.5589,111.4892,39.8000,3643.0513,23.6473,57.1142,0.9640,-0.6782,0.4908,-0.3287,-0.5993,-0.2813,0.1853,SU,34
41.1788,56.0350,3139.6286,31.0000,11952.8332,17.2345,74.3487,1.6122,-1.3663,0.8117,-0.3913,0.0106,0.7862,-1.6893,17.0280,23.0371,530.7084,38.2000,6686.1365,25.0501,73.7475,1.2386,-1.0250,0.5662,-0.3364,3.1221,-43.3225,6.6374,WE,35
65.0989,84.6987,7173.8665,32.0000,20344.0317,18.8377,87.9760,1.5529,-1.3296,0.8102,-0.4192,-0.7338,1.5879,-1.9585,19.7380,25.4590,648.1571,38.2000,7457.2959,23.8477,77.3547,1.2584,-1.0410,0.6728,-0.3987,-0.0214,-56.5126,4.4542,WE,35
106.7528,140.7054,19797.2895,31.4000,36477.6979,21.6433,94.3888,1.5813,-1.5078,0.8898,-0.4006,-0.1842,1.0011,-1.1578,28.5525,38.1676,1456.7306,37.0000,10476.6775,22.8457,82.5651,1.3780,-1.2276,0.7891,-0.4356,-2.7333,-52.0487,-2.2323,WE,35
172.7739,225.9486,51050.0169,31.8000,63297.4057,23.8477,96.5932,1.6708,-1.6865,1.0255,-0.4252,0.3497,2.6482,-1.4156,47.7291,62.5778,3915.8864,36.0000,17181.2145,21.6433,88.9780,1.4664,-1.3158,0.7603,-0.3633,-1.9025,-43.9055,-0.8139,WE,35
231.2836,291.8179,85156.2584,32.2000,83732.5430,23.0461,96.7936,1.7164,-1.7434,1.0550,-0.4227,-1.5862,2.4080,-1.9495,65.6357,81.2604,6603.2304,32.0000,23291.0864,20.6413,93.9880,1.5506,-1.4207,0.7853,-0.3395,-3.0951,-18.0785,-1.7134,WE,35
259.0404,325.9076,106210.3488,33.0000,91223.3080,20.4409,96.3928,1.8055,-1.8675,1.1471,-0.4327,-1.5240,0.5166,-0.7686,68.9323,85.5415,7317.0079,32.0000,24252.5524,20.0401,93.9880,1.6463,-1.5692,0.9030,-0.3566,-1.7982,-4.8531,-0.5934,WE,35
231.4284,299.8584,89909.3021,32.4000,77023.1934,18.4369,95.9920,1.8355,-1.9004,1.2256,-0.4750,-0.3535,0.0696,-0.0950,59.6446,77.6771,6033.7356,35.0000,19793.7522,18.8377,91.1824,1.6676,-1.5609,0.9337,-0.3633,0.5553,-1.2764,1.1358,WE,35
166.3989,237.3334,56326.7708,32.2000,53030.9137,20.0401,95.5912,1.7934,-1.7920,1.1460,-0.4554,-0.6507,0.0132,-0.3514,45.2680,65.0335,4228.9123,36.2000,14682.0822,20.6413,87.5752,1.6370,-1.4643,0.8725,-0.3637,0.6970,1.6922,0.0276,WE,35
154.1196,222.6178,49558.2726,32.2000,52745.2537,22.4449,94.9900,1.7326,-1.6807,0.9734,-0.3667,0.1590,-0.0782,-0.0704,43.6220,62.9012,3956.5256,33.4000,15157.1473,21.6433,87.1743,1.5881,-1.4113,0.7444,-0.3129,0.6441,2.2259,0.7370,WE,35
213.4506,277.8195,77183.2034,32.2000,74877.3062,23.8477,95.3908,1.7590,-1.7731,1.0951,-0.4270,0.4571,0.2770,-0.7283,59.7215,78.0881,6096.3048,32.6000,20708.5872,21.6433,91.1824,1.5937,-1.4574,0.8335,-0.3424,-0.5008,-1.3293,0.3664,WE,35
271.0358,347.7060,120899.4315,31.6000,91603.5090,24.0481,97.7956,1.8730,-1.9496,1.2321,-0.4744,-5.6210,2.1387,-3.0070,71.7603,89.5268,8014.5256,32.0000,24728.5221,22.0441,92.7856,1.6327,-1.5627,0.9550,-0.4036,-1.8706,-4.5605,-4.3345,WE,35
262.3805,349.0477,121831.7050,29.6000,86755.2655,22.0441,97.3948,1.9189,-1.9974,1.2215,-0.4537,-5.2361,1.5456,-2.0166,65.8337,84.6075,7157.9187,31.8000,22757.2225,23.0461,91.9840,1.6999,-1.6782,0.9950,-0.4064,0.2317,-1.8101,-2.5993,WE,35
198.8048,274.2534,75214.5606,31.0000,66845.6926,20.4409,95.9920,1.8455,-1.8715,1.0984,-0.3993,2.7525,-0.8298,1.5764,50.0156,68.3228,4668.0096,35.2000,17586.6790,23.4469,90.5812,1.5891,-1.4525,0.7979,-0.3241,4.0438,2.5361,4.3988,WE,35
157.8168,215.4371,46412.9507,31.2000,51076.9006,19.4389,94.3888,1.7601,-1.6960,0.9948,-0.3793,3.8755,-0.8357,1.2692,44.0442,59.4869,3538.6374,35.4000,15435.4512,22.0441,89.5792,1.5044,-1.2874,0.7024,-0.2976,2.7670,2.9437,5.1817,WE,35
157.4027,223.4283,49914.9368,31.6000,48429.5230,20.8417,95.1904,1.8054,-1.7143,1.0053,-0.3824,2.5317,-0.4980,0.0363,43.2356,60.2912,3634.0561,33.6000,14549.2949,21.4429,87.7756,1.5745,-1.3394,0.6917,-0.2740,0.7703,1.6161,3.5020,WE,35
152.2176,235.0490,55248.0371,33.4000,48857.5647,21.4429,95.3908,1.7777,-1.7086,0.9754,-0.3556,0.9215,-0.4973,0.2645,40.1343,59.4883,3538.4350,31.6000,13608.8787,21.4429,84.3687,1.6155,-1.4036,0.7277,-0.2751,1.2242,1.5494,1.3900,WE,35
132.3374,211.7774,44847.7486,33.8000,44415.1513,19.8397,92.9860,1.7573,-1.7148,1.0036,-0.3678,0.1896,-0.0008,0.1797,36.5460,55.0473,3030.0177,33.2000,12531.5322,20.2405,80.9619,1.5936,-1.4141,0.7625,-0.2940,0.8147,0.9670,0.4680,WE,35
107.0881,157.2913,24736.5549,34.0000,37164.1067,20.2405,93.1864,1.6715,-1.5552,0.9222,-0.3569,0.4414,0.2680,0.2544,30.5106,44.0101,1936.6799,37.4000,10658.0406,20.2405,80.5611,1.4592,-1.2196,0.6846,-0.3102,0.4843,0.1575,0.6598,WE,35
91.2246,120.9302,14622.9457,35.8000,34794.0795,22.4449,93.3868,1.4879,-1.3985,0.8086,-0.3642,-0.0783,0.0701,-0.0131,25.8443,33.7260,1137.4250,36.0000,9705.8345,21.6433,81.3627,1.3628,-1.1723,0.6604,-0.3395,0.1365,0.4580,0.2537,WE,35
89.7513,115.2199,13274.7518,36.4000,34676.0724,24.0481,93.9880,1.4581,-1.3530,0.8192,-0.3802,0.0774,-0.0403,0.1331,25.5564,32.5713,1060.8730,33.6000,9438.1548,21.8437,81.1623,1.3560,-1.1273,0.6592,-0.3306,0.1392,0.5769,0.3672,WE,35
104.0908,136.6927,18684.3134,37.0000,38662.5351,24.0481,95.1904,1.5772,-1.4963,0.9474,-0.3952,0.1126,0.0425,0.1644,29.8768,39.3790,1550.6895,34.8000,10796.4306,23.0461,83.7675,1.3565,-1.1220,0.6761,-0.3445,0.2490,0.1340,0.3380,WE,35
117.1398,157.5720,24828.7971,35.8000,43253.5587,23.6473,94.5892,1.6731,-1.6630,1.0189,-0.3936,-0.2316,0.0592,-0.0903,29.2981,38.7605,1502.3765,37.8000,11196.0916,24.4489,84.9699,1.3529,-1.1588,0.6547,-0.3108,0.2317,0.0620,0.0381,WE,35
104.2910,144.0498,20750.3591,34.0000,40610.8218,25.6513,94.3888,1.5824,-1.5165,0.8111,-0.3078,-0.0588,0.0951,0.0441,25.4639,34.6413,1199.8821,39.8000,10596.2584,25.2505,83.3667,1.2583,-1.1036,0.5670,-0.2909,0.2848,0.0678,0.1469,WE,35
87.9009,116.7731,13635.9403,36.2000,35921.0923,28.0561,94.5892,1.3681,-1.2343,0.6402,-0.3091,-0.0664,0.1037,0.0195,25.2375,33.5664,1126.6981,37.2000,10013.5840,26.2525,83.3667,1.2716,-1.1031,0.6326,-0.3423,0.2552,-0.0645,0.0305,WE,35
25.0282,33.3684,1113.4119,30.6000,7347.5592,15.8317,64.9299,1.4839,-1.1830,0.7515,-0.3777,-1.1044,0.1457,-0.8235,9.3964,12.6011,158.7868,31.0000,3694.8732,20.6413,53.3066,1.2448,-1.0112,0.6809,-0.3692,3.3681,-47.6380,0.4267,WE,36
37.2693,49.7991,2479.5606,32.2000,11729.4805,18.8377,80.1603,1.5508,-1.3220,0.8210,-0.4000,-1.7758,0.6199,-1.2518,11.9842,15.4293,238.0615,33.8000,4635.4311,23.6473,63.3267,1.2590,-1.0351,0.6554,-0.3481,2.3910,-47.5885,-0.9168,WE,36
51.1568,67.8482,4603.3682,30.8000,17283.7294,21.2425,85.5711,1.5602,-1.4016,0.8235,-0.3951,-0.8845,0.7717,-1.1088,29.2473,43.0199,1850.4794,34.0000,11030.0142,23.8477,75.3507,1.3968,-1.1826,0.5907,-0.2797,2.1775,-33.8212,0.9694,WE,36
82.9699,112.2238,12593.6208,32.6000,30393.4940,23.0461,91.7836,1.4717,-1.3478,0.7935,-0.3672,1.5294,1.5123,-0.3679,54.4241,68.4413,4684.1589,34.2000,20070.7583,25.0501,90.9820,1.5079,-1.3936,0.8038,-0.3615,2.2342,-22.8730,1.7437,WE,36
145.6403,188.3245,35465.7223,33.4000,54668.3620,23.4469,94.9900,1.5653,-1.5227,0.9199,-0.3870,-1.1314,3.2727,0.0732,58.3505,72.1703,5208.2398,34.0000,20792.8672,23.2465,93.1864,1.5093,-1.3676,0.7993,-0.3527,1.2392,-8.7105,3.9071,WE,36
204.3933,257.9363,66530.7461,33.6000,77014.9131,24.2485,95.1904,1.6403,-1.6756,1.0378,-0.4311,-4.3318,3.6903,1.9932,53.5421,66.7799,4459.4485,32.6000,18032.3990,22.0441,90.5812,1.5232,-1.3239,0.7665,-0.3435,-1.5226,-1.5578,3.0745,WE,36
212.6215,270.4593,73145.8497,33.8000,75400.4767,22.6453,95.7916,1.6864,-1.6953,1.0506,-0.4299,-0.1652,1.8582,2.0257,47.6497,60.0679,3608.1485,33.0000,15706.6650,22.0441,88.5772,1.5674,-1.3968,0.8502,-0.3726,-2.4411,0.8236,0.7387,WE,36
184.4604,232.6240,54113.9164,32.8000,62264.7774,21.0421,96.1924,1.6937,-1.6266,0.9768,-0.3909,1.1393,0.0041,-1.0547,45.5271,60.6243,3675.2118,32.8000,14429.7506,19.8397,89.7796,1.6145,-1.3953,0.7900,-0.3045,-1.0694,0.5746,1.3485,WE,36
170.5445,213.7927,45703.1943,34.2000,56364.5541,20.4409,95.5912,1.7176,-1.6720,1.0161,-0.3820,0.5571,0.0080,-2.3419,45.2105,63.1566,3988.6483,34.2000,15161.0818,20.6413,89.5792,1.6887,-1.5795,0.9096,-0.3587,-0.0557,0.8509,0.9035,WE,36
172.4489,227.1457,51595.0476,35.2000,54728.2260,19.2385,95.5912,1.8039,-1.7937,1.1188,-0.4208,1.0078,-0.0734,-1.3728,39.4759,54.4172,2961.0270,35.8000,14045.3885,22.0441,86.1723,1.5488,-1.4244,0.8116,-0.3644,0.0528,0.4492,1.1664,WE,36
164.2115,225.9847,51068.8578,34.4000,56707.2973,20.0401,96.3928,1.7250,-1.7322,1.0803,-0.4371,0.6317,-0.1730,-0.6015,32.9108,45.4723,2067.6865,35.8000,11836.3730,24.0481,83.3667,1.4666,-1.2673,0.7326,-0.3347,0.0489,0.5622,0.6968,WE,36
141.6219,194.1862,37706.7835,36.2000,51324.3647,20.4409,95.5912,1.6076,-1.5865,0.9584,-0.4082,1.1519,0.0260,-0.5070,31.8077,42.7606,1828.4564,35.4000,12305.3595,25.0501,84.9699,1.4031,-1.2276,0.7012,-0.3143,-0.4831,0.8260,-0.2437,WE,36
115.9412,158.0408,24976.3157,37.8000,41995.2569,23.8477,93.5872,1.6004,-1.5527,0.9727,-0.4310,0.3791,0.1890,-0.5857,37.1791,49.1600,2416.6099,36.0000,14087.2578,23.0461,87.3747,1.4725,-1.3437,0.7688,-0.3246,-0.4926,0.1514,-0.3411,WE,36
111.4171,147.9338,21883.8664,36.0000,42341.1538,24.6493,93.7876,1.5767,-1.5320,0.9250,-0.3978,-0.4168,0.1147,-0.8192,35.4942,48.1428,2317.2613,37.8000,13132.7849,22.8457,85.5711,1.4820,-1.3340,0.7532,-0.3262,0.0488,0.0909,0.2736,WE,36
117.9646,157.0968,24679.2111,34.6000,44974.9156,24.4489,95.7916,1.5972,-1.5513,0.9099,-0.3799,-0.2347,0.0957,-0.4306,36.5307,49.2978,2430.1137,38.0000,13187.8408,22.8457,86.1723,1.4187,-1.2026,0.6900,-0.3611,0.4412,-0.1085,0.3080,WE,36
126.4215,170.0448,28915.0461,33.6000,46668.3202,24.6493,96.3928,1.6549,-1.6202,0.9543,-0.3953,0.0548,0.1158,0.0448,33.7332,45.4375,2064.1243,37.6000,12554.0149,22.6453,85.3707,1.3892,-1.2124,0.7333,-0.4071,0.5085,-0.4139,0.0446,WE,36
136.6886,178.0784,31711.9027,33.8000,49098.3098,22.2445,95.7916,1.6224,-1.5687,0.9289,-0.4006,0.0280,0.1292,0.0275,29.4919,39.3072,1545.0555,37.8000,11291.8027,23.4469,83.7675,1.3248,-1.0944,0.6247,-0.3376,0.5022,-0.2467,-0.0201,WE,36
126.4927,163.9187,26869.3260,33.8000,45431.6731,21.2425,94.3888,1.6082,-1.5995,0.9701,-0.4295,-0.2044,0.0784,-0.0713,40.3700,53.6742,2880.8822,37.4000,13463.4272,23.0461,85.7715,1.2805,-0.9484,0.6167,-0.3915,0.5365,-0.0498,0.0563,WE,36
124.0437,171.6381,29459.6320,33.8000,43482.0573,20.6413,93.9880,1.7558,-1.7419,1.0339,-0.3889,-0.1521,0.0852,-0.0168,45.4387,57.4967,3305.7974,38.6000,14855.2152,21.2425,87.1743,1.2040,-0.8653,0.5965,-0.4113,0.5018,0.3071,-0.0129,WE,36
51.3611,72.3237,5230.5049,32.6000,17653.3288,19.6393,79.9599,1.4858,-1.2634,0.7181,-0.3498,1.2177,0.6085,0.1532,46.4195,63.9257,4086.3774,33.2000,15253.7853,22.6453,87.9760,1.4889,-1.2134,0.7339,-0.3776,-4.9825,-36.3288,6.0671,WE,37
101.1287,141.6786,20071.9803,31.8000,35602.2683,22.8457,90.7816,1.6676,-1.5812,0.9032,-0.3628,2.5912,1.4452,0.1362,62.2774,77.6284,6026.1557,33.2000,20197.3999,20.8417,92.5852,1.5817,-1.3997,0.8471,-0.3912,-1.4180,-19.3421,4.0712,WE,37
197.9946,262.1364,68714.0918,31.0000,68791.9335,22.0441,95.9920,1.8910,-2.0349,1.3424,-0.5164,2.8608,2.6974,-0.0007,55.2005,69.6002,4844.1653,34.4000,20305.9653,23.2465,92.1844,1.5736,-1.5187,0.9192,-0.3985,1.0011,-6.2448,1.5434,WE,37
234.6139,294.5922,86779.7109,31.8000,82352.4233,20.8417,97.1944,1.8355,-1.9576,1.2709,-0.4946,-2.7165,3.9785,2.2841,45.2650,60.4361,3651.9934,35.2000,17296.4617,23.6473,89.3788,1.5324,-1.4589,0.8363,-0.3348,-0.0766,-0.4139,0.7895,WE,37
193.0459,242.8211,58961.8638,33.2000,68532.5760,20.6413,96.3928,1.7031,-1.7323,1.0711,-0.4332,-3.0397,2.7300,2.9015,41.5690,55.1703,3043.7514,32.8000,14786.5307,23.2465,87.5752,1.5050,-1.3437,0.7639,-0.3142,-2.2293,2.3747,-1.6313,WE,37
149.0443,193.9514,37614.7440,34.4000,54898.8021,21.4429,95.5912,1.6809,-1.6741,0.9855,-0.3609,0.4652,0.3442,0.4179,45.5265,57.9195,3354.4841,28.8000,15457.3319,21.6433,88.5772,1.4952,-1.2895,0.7185,-0.3020,-2.2341,0.8552,1.5562,WE,37
136.1579,177.1862,31391.7293,33.6000,51305.5469,23.0461,96.1924,1.6394,-1.6347,0.9757,-0.3736,-1.5017,-0.0241,-2.3170,52.1688,65.5963,4302.8284,28.4000,17991.2316,20.6413,89.5792,1.5272,-1.3080,0.6496,-0.2507,-0.6204,-1.5911,3.5502,WE,37
155.7383,201.7450,40701.0165,33.2000,53846.0171,21.0421,96.5932,1.7013,-1.6803,1.0125,-0.3895,0.9468,-0.4998,-1.9044,58.0105,72.3977,5241.2851,29.4000,19149.5918,19.6393,91.7836,1.5891,-1.4083,0.8004,-0.3467,-0.2549,-1.2662,0.5411,WE,37
195.8599,250.4889,62740.8906,32.0000,70732.6991,22.8457,97.1944,1.7413,-1.7510,1.0181,-0.3727,2.5831,-0.4443,-0.1985,57.8366,72.2492,5219.9530,31.8000,19854.1679,20.8417,92.7856,1.5110,-1.3220,0.7858,-0.3395,-0.3162,-0.6832,-0.9414,WE,37
216.4286,277.1488,76810.7932,29.8000,74580.1689,22.2445,97.3948,1.7810,-1.7753,1.0425,-0.3834,0.3303,0.0252,-0.2212,49.2301,63.5259,4035.2597,33.4000,17842.7855,22.0441,90.5812,1.4506,-1.2773,0.7390,-0.3028,-0.0466,0.2157,-1.2129,WE,37
198.8156,259.7135,67440.1728,31.2000,68009.9504,21.2425,96.1924,1.7799,-1.8035,1.1170,-0.4212,-0.6639,0.2735,-0.1661,42.8434,57.7698,3337.3544,33.8000,15266.6663,21.0421,90.5812,1.5655,-1.4737,0.8962,-0.4004,-0.1367,0.4273,-0.6819,WE,37
165.9540,222.2463,49390.3795,33.4000,61280.3504,23.2465,95.5912,1.7059,-1.7202,1.0409,-0.3799,-0.9200,0.1613,-0.0729,39.3343,54.1834,2935.8191,35.6000,14500.0761,22.0441,89.9800,1.5201,-1.3868,0.7992,-0.3565,-0.0139,0.3781,-0.2322,WE,37
152.2183,202.8842,41153.8763,33.2000,55091.4936,22.8457,94.3888,1.6630,-1.6504,0.9899,-0.3755,-0.6903,0.1358,-0.0584,34.4660,46.5994,2171.3235,38.0000,12961.6561,23.8477,87.9760,1.3120,-1.0550,0.5886,-0.3064,0.5701,0.8457,-0.3336,WE,37
147.6759,193.2299,37334.8426,33.4000,53374.5054,24.2485,94.1884,1.6787,-1.6816,1.0324,-0.4014,-0.2819,0.1210,-0.0659,36.8275,49.7100,2470.6834,37.6000,14104.1657,23.8477,88.9780,1.3443,-1.1277,0.5837,-0.2857,0.4241,0.3196,-0.6054,WE,37
130.5229,172.6498,29807.9391,33.2000,46458.0436,24.0481,95.5912,1.6557,-1.5623,0.8831,-0.3159,-0.4332,0.1238,-0.0648,37.6314,49.7086,2470.4611,35.2000,14222.9986,22.0441,89.5792,1.4078,-1.2542,0.6834,-0.2886,0.2129,-0.0160,-0.5373,WE,37
138.2281,182.0565,33144.5553,34.2000,48058.1307,21.4429,95.5912,1.5936,-1.4376,0.7766,-0.2982,-0.7153,0.1496,-0.2538,38.0190,49.2439,2424.3109,34.0000,13457.3253,21.4429,88.9780,1.4079,-1.1931,0.6730,-0.3369,0.1151,-0.0037,-0.3122,WE,37
143.9344,184.7572,34135.2359,34.4000,49991.7335,22.2445,95.1904,1.6331,-1.5393,0.8694,-0.3202,-0.7643,0.1879,-0.3602,42.9911,58.6223,3436.4859,33.8000,14455.9931,20.4409,89.3788,1.5449,-1.3425,0.7609,-0.3642,0.0481,-0.1276,-0.1477,WE,37
145.7385,184.6576,34098.3533,32.4000,48281.0265,22.0441,95.1904,1.6440,-1.5418,0.9052,-0.3528,-0.5152,0.1615,-0.1483,36.9404,52.7505,2782.5725,33.2000,12623.1029,22.0441,87.7756,1.5344,-1.3194,0.7559,-0.3519,0.1613,0.9744,-0.0076,WE,37
171.3668,225.9111,51035.4409,31.2000,56225.5675,20.0401,95.9920,1.7228,-1.7039,1.0620,-0.4483,-0.2947,0.1367,-0.1100,34.1151,44.7351,2001.2284,35.6000,11978.3556,22.6453,86.7735,1.4429,-1.2482,0.7491,-0.3782,0.1770,1.0667,0.1302,WE,37
145.9094,208.6993,43555.2610,34.0000,51174.7829,22.8457,94.1884,1.7222,-1.7213,1.0800,-0.4515,-0.1050,0.1431,-0.1758,33.5333,44.9713,2022.3382,36.4000,12257.5697,24.0481,86.5731,1.4915,-1.3885,0.8456,-0.4072,0.1373,0.2280,-0.1853,WE,37
48.8114,61.6126,3796.0913,36.4000,17421.9306,22.0441,84.9699,1.3453,-1.1598,0.6585,-0.3703,2.2950,0.6355,0.5316,44.7892,62.0005,3844.0558,36.0000,17216.9888,24.6493,88.3768,1.4068,-1.2682,0.7277,-0.3392,-1.6704,-19.0628,1.9918,WE,38
78.7035,103.9076,10796.6806,34.8000,30336.8448,26.4529,90.7816,1.4544,-1.3561,0.7507,-0.3379,4.2346,1.1298,1.0218,56.9781,71.1485,5061.9610,35.0000,21946.0082,25.2505,93.9880,1.4535,-1.3870,0.8245,-0.3802,-0.8275,-4.0098,-1.2235,WE,38
152.5321,202.0238,40813.5405,35.0000,56992.0539,25.8517,95.5912,1.7177,-1.7599,1.0451,-0.3877,1.5360,2.1803,1.1811,58.8570,73.3516,5380.0916,34.6000,22103.6891,23.8477,93.3868,1.5039,-1.4612,0.8524,-0.3813,0.5342,-1.6681,-0.0708,WE,38
201.4297,253.9752,64502.7871,36.4000,73673.4707,22.2445,96.5932,1.7376,-1.8125,1.1478,-0.4608,-1.7231,2.2405,0.6970,66.8249,85.5927,7326.0846,31.4000,23012.8453,21.0421,92.1844,1.6491,-1.5526,0.8751,-0.3272,0.6234,-1.8984,0.4962,WE,38
186.5656,239.0781,57156.2518,37.0000,71393.0874,23.4469,96.7936,1.6403,-1.6768,1.0846,-0.4622,-1.5647,1.1013,0.6718,58.8662,77.8159,6055.1826,31.0000,19996.7473,20.4409,89.9800,1.7097,-1.6162,0.9148,-0.3231,1.6413,-0.6342,2.2368,WE,38
198.2139,255.4524,65251.0918,35.8000,74334.5194,23.8477,95.5912,1.6505,-1.6966,1.0825,-0.4581,-0.7087,0.6175,0.5461,45.8860,59.4102,3529.4708,33.6000,15542.0013,20.6413,86.5731,1.6390,-1.5282,0.8918,-0.3568,1.9166,1.4664,2.5620,WE,38
238.5790,305.5189,93339.7449,32.8000,80725.8679,21.2425,95.5912,1.7858,-1.8216,1.1424,-0.4433,-0.2639,0.7668,0.2315,40.2274,53.0402,2813.1773,35.2000,13436.2180,21.4429,85.9719,1.5871,-1.4230,0.8440,-0.3603,0.9755,0.8325,2.3420,WE,38
225.9106,295.5777,87363.2168,30.6000,74640.1916,20.8417,95.3908,1.8198,-1.8085,1.0566,-0.3745,1.3048,0.5602,1.0063,33.1662,43.9939,1935.4348,38.2000,12339.9111,24.0481,85.5711,1.4651,-1.2572,0.6611,-0.2599,-0.1194,0.3235,2.0655,WE,38
175.1537,232.2817,53954.7642,32.0000,57352.6052,21.4429,92.5852,1.7965,-1.7899,1.0473,-0.3989,1.1684,-0.1594,1.5487,32.7472,44.5103,1981.1675,39.0000,12224.2227,23.4469,85.5711,1.3610,-1.1343,0.6073,-0.2957,-0.3475,0.8522,1.0867,WE,38
151.4065,193.6386,37495.8687,32.4000,50923.9083,22.0441,94.1884,1.7344,-1.7092,1.0483,-0.4201,0.8247,-0.1543,0.8926,33.4896,46.1693,2131.3627,37.6000,12450.1410,23.2465,86.3727,1.3738,-1.1682,0.6758,-0.3450,0.1979,0.7338,1.0275,WE,38
131.9412,169.5689,28753.5039,33.0000,49221.7236,23.6473,95.9920,1.6236,-1.5761,0.9420,-0.3786,1.6402,0.0011,0.0304,34.9173,45.6771,2086.3870,36.2000,13118.0080,24.2485,85.9719,1.4026,-1.2545,0.7262,-0.3498,0.1407,0.2688,0.5313,WE,38
120.1127,169.8783,28858.5497,34.2000,44958.4242,22.8457,94.7896,1.6746,-1.6501,0.9856,-0.4046,0.9910,-0.0886,-0.7292,34.0795,44.4887,1979.1771,37.0000,12813.5998,23.6473,83.3667,1.2765,-1.0867,0.6423,-0.3601,0.1328,-0.2339,0.2859,WE,38
118.9190,167.1537,27940.1806,34.8000,42459.2392,22.4449,93.5872,1.7015,-1.6796,0.9961,-0.3850,0.7625,-0.2203,-0.4225,41.0365,60.8150,3698.3958,36.8000,14309.5505,21.4429,83.9679,1.4445,-1.1935,0.7118,-0.3817,0.1201,-0.3607,-0.0529,WE,38
