MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
35.4720,51.2377,2625.2636,32.2000,10956.2104,15.6313,62.1242,1.5868,-1.3513,0.8714,-0.4200,0.3928,8.7169,-31.1220,13.5679,18.4441,340.1443,41.2000,6025.7007,26.2525,63.5271,0.9219,-0.6631,0.2989,-0.2642,9.4443,-11.1510,-29.7426,EE,10
37.6780,58.7079,3446.6142,30.2000,11683.1531,16.2325,61.7234,1.7018,-1.5341,0.9540,-0.4185,5.7053,6.2770,-22.4082,11.3715,14.9177,222.5365,49.6000,6004.4844,32.4649,67.7355,0.6666,-0.5341,0.3219,-0.2984,1.7382,-5.4511,-22.1247,EE,10
40.3788,71.2736,5079.7862,30.0000,11875.4958,14.4289,55.1102,1.7949,-1.6245,0.9196,-0.3659,3.6838,2.0652,-12.4638,11.4903,14.7480,217.4820,50.6000,6304.1786,34.0681,69.1383,0.6554,-0.5599,0.4167,-0.3484,1.5949,-0.3435,-9.3504,EE,10
40.5606,68.8117,4735.0344,29.2000,10864.6563,11.0220,53.5070,1.8065,-1.5664,0.8374,-0.3209,-0.4876,0.8037,-4.6511,10.5687,13.7605,189.3505,48.8000,5927.8368,32.6653,65.7315,0.6506,-0.5594,0.4018,-0.3322,1.0273,0.5035,-2.4716,EE,10
34.9860,51.9646,2700.2126,29.0000,9639.2947,13.2265,56.7134,1.6803,-1.3956,0.8537,-0.3968,-0.1429,-0.1764,-0.9839,11.1072,14.1882,201.2972,49.0000,5992.4670,33.2665,68.9379,0.6859,-0.5309,0.3656,-0.3399,0.1793,0.8144,-0.6467,EE,10
30.8178,45.1835,2041.4564,28.8000,9118.0754,15.4309,52.9058,1.6470,-1.4413,0.9146,-0.4116,-0.1061,-0.1051,-0.3059,11.7207,14.6901,215.7956,48.4000,6316.1867,35.6713,69.1383,0.6858,-0.5884,0.3773,-0.3073,-0.2483,0.1377,-0.6242,EE,10
32.3620,52.4434,2750.2896,26.6000,9421.8839,15.4309,51.7034,1.7013,-1.5277,1.0058,-0.4505,-0.0502,0.0716,-0.2433,10.3881,13.2774,176.2885,50.2000,6064.6998,37.4749,67.5351,0.5918,-0.5964,0.3768,-0.3143,-0.4648,0.0348,-0.5622,EE,10
32.4358,52.8752,2795.4821,25.6000,9349.2265,15.0301,53.1062,1.6895,-1.4763,0.9486,-0.4360,0.0395,0.0695,-0.0364,9.5390,12.3982,153.7068,52.4000,5797.2718,36.8737,65.9319,0.5279,-0.5626,0.4073,-0.4117,-0.2478,-0.0808,-0.1640,EE,10
42.6539,54.5622,2977.0230,34.4000,15291.1985,20.8417,76.9539,1.3875,-1.1494,0.6443,-0.3280,-0.7932,-0.4585,-0.4124,8.6532,11.5278,132.8872,38.6000,3741.0590,23.4469,49.6994,1.0031,-0.7128,0.5845,-0.4087,0.9342,0.4160,0.0370,EE,11
49.2991,66.8100,4463.5696,34.2000,17916.3631,22.0441,77.3547,1.4419,-1.2180,0.6071,-0.2783,-4.3871,-1.4410,-3.9707,9.9309,13.5638,183.9721,37.8000,4441.1073,25.4509,55.1102,1.0020,-0.7920,0.5866,-0.4278,5.5213,0.1467,-2.0712,EE,11
52.9889,70.5565,4978.0257,33.0000,18615.0014,21.2425,77.9559,1.4472,-1.1897,0.5769,-0.2538,-9.3358,-1.4424,-15.2148,13.6335,18.4769,341.3294,40.0000,5851.7425,25.0501,64.5291,1.0299,-0.8549,0.5472,-0.4024,12.1498,-1.9300,-11.8143,EE,11
53.8534,69.0577,4768.9649,33.4000,18569.5915,20.8417,79.1583,1.3863,-1.1137,0.5793,-0.3256,-10.4742,-0.8620,-29.9871,19.5114,26.7180,713.8287,39.6000,8164.5831,24.0481,75.3507,1.0071,-0.7799,0.4908,-0.3757,15.1527,-4.0522,-26.0634,EE,11
57.3749,74.9355,5615.2037,33.8000,19395.6179,20.8417,79.3587,1.4664,-1.2598,0.7081,-0.3534,-6.9710,0.5242,-38.2814,22.5197,30.3115,918.6922,41.8000,9618.0882,27.0541,79.7595,0.9710,-0.7152,0.5002,-0.3840,13.3752,-5.7608,-34.8176,EE,11
56.0692,73.9587,5469.7298,34.4000,18867.2653,20.2405,78.1563,1.4693,-1.2750,0.7785,-0.3838,-1.6527,3.3223,-41.8060,22.0745,29.3425,860.9696,41.6000,9651.6916,27.2545,78.9579,0.9997,-0.7721,0.5064,-0.4149,6.5606,-7.2579,-39.8179,EE,11
53.3283,70.3089,4943.2122,36.6000,18417.8274,20.6413,76.9539,1.4274,-1.2154,0.7879,-0.4176,4.3858,4.0188,-44.6010,22.6126,29.7529,885.2053,40.6000,9776.2332,26.4529,77.3547,1.1056,-0.9507,0.5682,-0.4045,-1.1358,-6.7476,-43.7992,EE,11
49.3845,65.3417,4269.4819,38.4000,18078.7231,24.2485,77.3547,1.3309,-1.0597,0.6508,-0.3358,7.4745,3.8331,-41.3928,24.4014,33.0521,1092.4048,42.4000,10189.5705,27.2545,77.3547,1.1897,-1.0321,0.6242,-0.3369,-4.4544,-5.8440,-40.6916,EE,11
48.1460,64.6193,4175.3174,34.4000,16787.2016,21.8437,75.3507,1.3723,-1.1078,0.6856,-0.3231,11.3168,1.9677,-34.1740,18.2008,27.1250,735.7636,44.2000,7697.2908,26.0521,66.7335,1.1703,-0.9782,0.5984,-0.3060,-8.2493,-1.4113,-36.7095,EE,11
43.2039,60.8449,3702.0848,31.8000,13277.8777,18.4369,67.3347,1.5895,-1.3943,0.9332,-0.4297,12.2842,-1.7102,-26.4609,8.3386,11.7289,137.5652,39.4000,3784.2022,21.6433,45.2906,0.9858,-0.7608,0.5841,-0.2777,-8.2523,3.2861,-31.9963,EE,11
40.2018,60.9297,3712.3487,31.0000,11742.5342,17.2345,63.7275,1.7058,-1.4995,0.9341,-0.3899,4.8605,-2.4157,-15.4340,5.1713,6.8701,47.1981,35.0000,2678.8379,21.4429,36.0721,0.8638,-0.8233,0.3853,-0.2845,-1.4616,3.1324,-18.6765,EE,11
40.4937,60.6519,3678.5489,28.8000,11749.3414,14.4289,61.7234,1.7014,-1.4866,0.8959,-0.3611,0.6998,-0.3428,-6.9064,4.9378,6.5111,42.3943,34.2000,2579.0293,21.2425,33.4669,0.7928,-0.8100,0.4129,-0.3427,1.0205,0.6626,-7.5305,EE,11
37.0319,51.9115,2694.8030,30.2000,10226.6097,13.4269,56.9138,1.6406,-1.3631,0.8246,-0.3507,0.7486,0.1054,-2.7265,4.3075,5.4599,29.8098,33.4000,2218.3684,17.0341,27.0541,0.7898,-0.7243,0.4732,-0.3597,-0.5636,-0.0281,-2.9043,EE,11
40.5770,58.5393,3426.8511,32.6000,11810.3455,16.0321,63.3267,1.6742,-1.4197,0.8475,-0.3697,0.2003,-0.4033,-0.4945,3.9150,4.8665,23.6824,31.8000,2025.8004,16.6333,23.2465,0.7790,-0.6750,0.4140,-0.3014,-0.5674,0.5062,-0.6349,EE,11
41.6449,54.1172,2928.0728,32.8000,13102.2828,18.6373,71.9439,1.5359,-1.2628,0.7009,-0.3311,-1.8387,-0.3438,-6.1041,8.6901,11.5119,132.5199,44.6000,4319.5288,24.6493,59.3186,0.8002,-0.5330,0.4079,-0.3150,2.3700,-0.7668,-5.3016,EE,12
45.2472,60.9915,3719.9383,32.6000,14702.4882,18.8377,75.9519,1.5774,-1.3402,0.6950,-0.3002,-4.5861,-2.2391,-20.3372,10.6622,13.7873,190.0809,45.4000,5061.0623,26.2525,62.1242,0.8626,-0.6514,0.4803,-0.3600,6.9101,-0.4951,-18.1109,EE,12
47.7167,64.3117,4135.8987,29.8000,15557.1097,18.2365,76.1523,1.5579,-1.2982,0.6666,-0.3053,-5.2404,-4.7433,-38.0962,13.1099,16.5983,275.4646,49.0000,6678.9705,32.4649,69.5391,0.7707,-0.6171,0.4658,-0.3324,11.1083,1.0730,-36.2281,EE,12
47.3356,61.3273,3761.0199,31.0000,15402.3485,18.8377,76.7535,1.5790,-1.3591,0.7890,-0.3689,-2.1916,-0.6798,-52.8399,15.8699,22.4098,502.1829,47.6000,7176.2447,29.6593,69.7395,0.9833,-0.7050,0.5600,-0.3887,10.8915,-1.7994,-52.5886,EE,12
46.4316,60.1240,3614.6123,32.6000,14157.1568,18.0361,74.5491,1.5781,-1.3442,0.8394,-0.3932,5.9386,3.2490,-59.4362,15.8833,23.2055,538.4373,39.2000,6085.5202,21.0421,61.1222,1.1765,-0.9969,0.7094,-0.4126,2.3333,-3.0277,-61.1799,EE,12
38.9326,51.8083,2684.0691,34.6000,12888.5991,20.0401,71.1423,1.4805,-1.2398,0.8063,-0.4037,15.3721,0.5842,-56.7480,10.5522,15.5214,240.8931,37.8000,4525.1276,20.0401,51.5030,1.1584,-0.9905,0.6862,-0.3407,-7.8870,1.5497,-59.4575,EE,12
33.2447,46.7812,2188.2818,35.0000,11341.3471,18.2365,65.3307,1.4826,-1.2471,0.7758,-0.3972,14.4440,-2.4652,-40.7059,6.3866,8.9316,79.7658,37.2000,3158.6395,22.0441,41.4830,0.9503,-0.8364,0.5525,-0.3134,-7.1226,5.6437,-42.4032,EE,12
38.2968,56.0737,3144.2520,30.4000,11162.4007,13.8277,64.1283,1.6330,-1.3773,0.8645,-0.4168,9.1956,-6.5356,-21.7076,4.8948,6.4848,42.0528,33.2000,2562.0669,20.8417,33.4669,0.8540,-0.7716,0.4593,-0.2942,0.2862,7.8644,-22.1392,EE,12
37.7793,56.1782,3155.9750,30.4000,10814.7062,13.8277,60.3206,1.6579,-1.3908,0.8479,-0.3988,5.1140,-5.3298,-10.9433,4.7591,6.1960,38.3900,32.8000,2397.7923,17.8357,30.0601,0.8421,-0.7431,0.4092,-0.3043,1.8160,5.1684,-11.6887,EE,12
35.6321,54.1198,2928.9409,33.2000,10791.5692,16.6333,58.1162,1.6605,-1.4408,0.8696,-0.4070,0.5747,-0.5032,-4.3715,4.8856,6.1937,38.3612,33.8000,2464.5097,17.8357,30.4609,0.8034,-0.6837,0.4225,-0.3087,0.5639,0.9763,-5.1897,EE,12
33.7290,49.8432,2484.3313,34.0000,11160.2296,18.4369,61.3226,1.5710,-1.3672,0.8673,-0.4370,-0.6676,0.5241,-1.3024,4.9349,6.1566,37.9038,30.4000,2383.6646,17.4349,29.0581,0.8967,-0.7651,0.5032,-0.3146,1.0132,-0.3477,-0.9812,EE,12
31.1544,42.7702,1828.1160,34.8000,10663.5491,19.2385,63.7275,1.4839,-1.2399,0.7766,-0.3877,-0.7104,0.3898,-0.5352,4.7489,5.9405,35.2891,31.2000,2391.0297,19.0381,31.4629,0.8956,-0.8361,0.5501,-0.3515,0.7066,-0.4434,-0.2817,EE,12
38.8993,52.4969,2755.1565,36.8000,13964.8669,22.6453,70.1403,1.3581,-1.0676,0.5691,-0.3282,-0.7994,-0.3748,-0.7674,13.8166,17.4947,305.9674,51.0000,7694.1569,35.0701,76.3527,0.6370,-0.5085,0.4346,-0.3791,1.6990,-0.2578,0.3085,EE,13
45.7291,59.5190,3542.3690,36.6000,15823.0124,22.0441,74.3487,1.4372,-1.1994,0.6904,-0.3505,-6.5279,-1.6476,-24.4103,16.1482,22.2300,494.1476,49.6000,8128.1813,31.6633,74.5491,0.7992,-0.5892,0.4711,-0.3960,9.2137,-3.3244,-21.4357,EE,13
45.1986,58.0956,3374.8288,34.6000,15836.1846,20.4409,75.9519,1.4297,-1.2338,0.7441,-0.3824,-8.8358,1.0891,-53.1434,20.5061,28.3309,802.6109,47.6000,9604.9813,28.8577,75.5511,0.9207,-0.7194,0.4627,-0.3055,14.0059,-7.3275,-49.7723,EE,13
42.6460,57.0000,3248.9799,31.8000,14504.7923,18.8377,71.9439,1.3982,-1.1284,0.6498,-0.3514,0.3556,3.2163,-54.8899,19.3817,26.5726,706.0455,44.0000,8450.5205,26.6533,71.1423,1.0179,-0.8016,0.4629,-0.2810,5.9369,-4.2226,-55.1437,EE,13
42.0494,56.5909,3202.5310,33.8000,13405.6021,18.0361,70.3407,1.4503,-1.1715,0.6921,-0.3514,6.5386,-0.9175,-46.2663,18.6933,25.8191,666.6214,39.6000,7535.3768,25.8517,69.1383,1.1066,-0.8440,0.5420,-0.3641,0.1979,1.1597,-48.8970,EE,13
37.8389,49.2991,2430.2022,34.6000,12382.1371,19.2385,68.9379,1.4701,-1.2426,0.7801,-0.3756,4.6793,-2.1568,-34.8105,17.9979,25.2841,639.2425,41.2000,7540.3521,26.6533,69.9399,1.0949,-0.8564,0.6537,-0.4253,3.0628,1.4257,-36.7744,EE,13
31.6352,42.8958,1840.0201,35.2000,11177.7415,21.2425,65.5311,1.4139,-1.1636,0.7450,-0.3744,4.9620,-1.0309,-24.5501,11.5882,16.6847,278.3563,41.0000,5073.8961,23.8477,56.7134,1.0133,-0.7706,0.6796,-0.4485,2.6723,0.2788,-27.6448,EE,13
26.0932,35.9771,1294.3061,36.4000,9230.4435,19.4389,58.9178,1.3703,-1.0786,0.6838,-0.3218,5.6841,-1.1549,-19.3735,8.3225,11.2662,126.9043,41.0000,4149.0547,26.6533,53.1062,0.7825,-0.5398,0.4233,-0.3358,0.6821,0.2304,-21.7716,EE,13
34.8949,53.2004,2830.2330,34.6000,10447.3099,15.4309,55.7114,1.3921,-1.0017,0.6710,-0.3572,4.7229,-0.7137,-15.1286,7.4483,10.2327,104.7081,40.6000,4083.7265,29.0581,52.7054,0.7146,-0.5665,0.3957,-0.3270,-0.5493,-0.3151,-17.0031,EE,13
56.1149,73.3228,5376.1708,33.0000,15525.1244,16.2325,68.7375,1.3168,-0.8680,0.5947,-0.3701,3.7523,0.0430,-10.1285,5.5107,7.4103,54.9104,37.0000,2878.4090,21.6433,37.2745,0.8137,-0.7439,0.4670,-0.3423,-3.1674,-1.1494,-12.7152,EE,13
53.5195,64.7579,4193.4642,31.8000,14584.6247,16.4329,73.7475,1.2764,-0.8178,0.5595,-0.3742,1.1766,0.2176,-5.5528,4.7392,6.1396,37.6943,36.8000,2436.4207,19.8397,30.2605,0.7921,-0.6898,0.4024,-0.2279,-1.8956,-0.5445,-6.5371,EE,13
36.3982,45.1694,2040.1754,32.8000,10606.4438,15.0301,65.9319,1.3568,-0.9728,0.6127,-0.3666,0.3611,-0.2780,-2.2376,4.8594,6.1266,37.5325,33.4000,2513.1828,21.4429,33.6673,0.7895,-0.7288,0.3775,-0.2149,-0.3762,0.5075,-2.6540,EE,13
28.4199,37.3096,1391.8686,34.6000,9269.4032,17.8357,60.9218,1.4290,-1.1378,0.7054,-0.3788,0.3118,-0.2743,-0.1583,5.2547,6.6436,44.1339,34.4000,2700.3937,22.0441,38.4770,0.7840,-0.6955,0.3613,-0.2388,-0.4584,0.8203,-0.3591,EE,13
22.3051,28.9975,840.8510,35.2000,7602.9097,19.0381,53.3066,1.3956,-1.1340,0.6982,-0.3496,0.1389,-0.0800,0.0443,5.0947,6.7439,45.4771,35.8000,2586.8215,19.8397,34.2685,0.7793,-0.6033,0.3661,-0.2496,-0.2225,0.8361,0.2621,EE,13
32.5099,43.7923,1917.4243,33.2000,9968.0530,17.8357,61.1222,1.3212,-0.9220,0.5930,-0.3783,0.0568,0.1252,-0.2773,4.4638,6.0721,36.8659,34.6000,2365.4953,17.8357,30.0601,0.7959,-0.6635,0.4267,-0.2904,-0.2049,0.4397,-0.0948,EE,13
42.1909,54.6789,2989.7709,31.4000,14610.5095,20.2405,75.5511,1.4917,-1.3135,0.7461,-0.3723,-1.4979,-0.5960,-3.7818,6.1789,8.1310,66.1053,35.6000,2926.7963,22.0441,38.0762,0.9307,-0.7585,0.5290,-0.3687,1.8599,0.5539,-2.9192,EE,14
36.9466,48.8145,2382.7183,33.2000,12988.6533,19.6393,72.9459,1.4294,-1.2100,0.7272,-0.3702,-2.6750,-0.0858,-18.0410,5.6133,7.0247,49.3410,35.2000,2573.9303,19.2385,33.0661,0.9289,-0.7118,0.5329,-0.3420,4.2673,-1.2463,-16.7234,EE,14
38.7266,51.7100,2673.9122,32.6000,13145.7838,19.4389,69.3387,1.4693,-1.2286,0.6978,-0.3518,-0.1107,-2.9179,-32.6976,8.1411,10.6529,113.4836,40.0000,4051.6885,23.4469,48.6974,0.7761,-0.6569,0.5427,-0.3535,3.4726,1.4348,-31.5181,EE,14
40.1838,54.7003,2991.0306,30.8000,13088.0216,18.8377,68.3367,1.5015,-1.2777,0.7539,-0.3732,1.2279,-6.2518,-37.6280,8.8832,11.4829,131.8557,43.6000,4569.4787,27.2545,55.1102,0.7525,-0.6371,0.5343,-0.3341,4.2652,5.7230,-35.0893,EE,14
39.0327,52.4655,2752.6230,29.6000,11603.9657,16.4329,66.7335,1.6068,-1.4158,0.9165,-0.4237,4.2709,-9.4513,-42.8710,7.9998,13.4949,181.5403,36.4000,3422.2395,21.8437,42.4850,1.1754,-0.8213,0.5861,-0.4157,2.4155,9.7793,-40.6387,EE,14
41.4413,54.0170,2917.6895,29.6000,11801.5270,16.2325,65.5311,1.6882,-1.5200,0.9572,-0.4180,6.7580,-13.0392,-45.5007,37.3092,54.6567,2987.3379,29.6000,11241.5579,19.2385,65.7315,1.2016,-0.8380,0.5783,-0.4442,1.1563,13.8916,-45.6030,EE,14
40.1378,53.2666,2837.3025,28.2000,11580.4757,16.0321,64.3287,1.6142,-1.3653,0.8005,-0.3542,10.1643,-11.3168,-42.2835,51.2592,60.8402,3700.9226,26.4000,14403.2426,18.6373,84.3687,1.2034,-0.8340,0.5745,-0.4359,0.7531,14.6222,-44.2276,EE,14
38.1103,54.4602,2965.6731,27.4000,10551.7742,12.6253,58.5170,1.6582,-1.3934,0.7810,-0.3172,7.2974,-7.3760,-30.6287,28.3683,33.4755,1120.5962,27.2000,7846.4514,18.2365,72.1443,1.2578,-0.8815,0.6236,-0.4459,-0.2074,11.4086,-34.7691,EE,14
34.2492,51.4576,2647.8810,31.2000,9468.4000,12.6253,52.1042,1.6160,-1.2738,0.6826,-0.2936,-2.7829,-3.6993,-17.5843,15.2767,18.6476,347.7294,29.6000,4811.7691,17.2345,57.9158,1.2144,-0.9016,0.6667,-0.4815,6.0381,6.1026,-21.0549,EE,14
36.5751,51.8423,2687.6040,34.8000,9912.0963,14.0281,58.3166,1.6054,-1.2426,0.7237,-0.3348,-5.0543,-1.5397,-9.6262,8.6922,10.7218,114.9512,29.8000,3106.9868,17.0341,41.0822,1.1290,-0.8016,0.5962,-0.4228,8.5432,2.4782,-10.8119,EE,14
37.9591,52.5962,2766.1936,33.0000,10521.5811,15.4309,62.7255,1.7066,-1.4949,0.9368,-0.3914,-4.7380,-0.1649,-2.8633,5.9461,7.3600,54.1689,32.0000,2485.9499,17.4349,31.8637,0.9516,-0.7137,0.4980,-0.3989,5.9527,-0.5249,-3.0231,EE,14
39.1439,57.9947,3363.3831,30.4000,11295.6670,16.6333,61.5230,1.7087,-1.5368,0.9818,-0.4303,-3.5764,0.9668,-0.6449,4.6222,5.8438,34.1472,34.2000,2317.6597,18.2365,29.2585,0.8576,-0.7233,0.5074,-0.3184,3.5581,-2.0546,-0.2248,EE,14
38.5279,57.8191,3342.8155,31.8000,11299.8125,16.8337,59.7194,1.6613,-1.4497,0.9090,-0.4239,-1.6521,0.9052,-0.2552,4.1624,5.3317,28.4246,33.4000,2186.5453,18.4369,26.8537,0.8488,-0.7829,0.5176,-0.3053,1.2035,-1.7370,-0.3801,EE,14
36.8655,51.6177,2664.3035,37.4000,13020.9885,20.8417,68.5371,1.4195,-1.1612,0.6634,-0.3390,-0.2229,0.0186,0.0625,12.9162,16.1914,262.1335,49.2000,6830.7067,34.0681,70.1403,0.6823,-0.5873,0.4305,-0.3697,-0.0816,0.2997,-0.0600,EE,15
41.7095,61.2422,3749.9464,35.4000,15635.3411,21.4429,70.9419,1.0699,-0.7172,0.4229,-0.3235,-3.8053,-2.6085,-7.6438,12.4901,15.9359,253.9139,48.2000,6897.4043,35.8717,69.5391,0.6437,-0.5597,0.4617,-0.3865,3.2564,0.7467,-7.4965,EE,15
41.8222,57.4299,3298.1883,34.4000,16363.2540,22.2445,75.7515,1.0262,-0.7346,0.4345,-0.3413,-8.1192,-7.0823,-26.3863,14.7551,22.5911,510.3325,52.8000,8811.9507,35.0701,74.5491,0.5125,-0.4682,0.3688,-0.3430,9.2016,1.3264,-24.3104,EE,15
41.0397,52.4772,2753.7566,35.0000,14314.3595,22.2445,73.5471,1.3813,-1.1827,0.7345,-0.4346,-5.2392,-11.1449,-46.9659,15.5820,24.1249,581.9481,52.8000,8571.6802,31.6633,72.9459,0.6194,-0.4869,0.4246,-0.3584,8.9046,4.2736,-44.5911,EE,15
42.5683,54.1739,2934.7574,34.6000,14272.0691,21.6433,75.7515,1.4799,-1.2716,0.7951,-0.3983,-1.5865,-11.7208,-56.0238,14.4996,20.2147,408.6073,43.6000,6217.2605,27.2545,65.9319,1.1128,-0.8734,0.7033,-0.4456,6.8860,6.0914,-54.8354,EE,15
42.0043,54.0480,2921.1240,34.0000,13864.2826,21.2425,76.1523,1.5724,-1.4003,0.8911,-0.3912,2.7258,-9.2494,-53.1269,12.3435,17.9450,322.0017,39.6000,4958.5986,24.4489,56.7134,1.1868,-0.9238,0.6707,-0.4091,2.6941,5.5175,-54.2993,EE,15
35.9548,47.7708,2281.6628,34.6000,11482.5092,18.4369,68.1363,1.5206,-1.2581,0.7654,-0.3523,9.8453,-6.0514,-45.1011,7.2197,10.9950,120.8831,39.6000,3314.6585,21.0421,43.6874,1.0152,-0.7189,0.5948,-0.4210,-6.8852,5.6100,-48.6333,EE,15
32.8903,46.1420,2129.0869,34.2000,10395.2599,17.8357,62.5251,1.5198,-1.2331,0.7746,-0.3926,9.7502,-4.9558,-29.9817,5.3348,6.9153,47.8210,38.0000,2882.4634,24.8497,41.6834,0.7712,-0.7023,0.4227,-0.2636,-6.4765,5.6789,-33.1012,EE,15
32.2323,46.5392,2165.6160,33.0000,10216.3366,18.4369,60.1202,1.5205,-1.2562,0.7741,-0.4137,3.2477,-5.9982,-15.6825,4.9179,6.2950,39.6261,37.4000,2730.0134,26.8537,39.0782,0.7068,-0.6934,0.4454,-0.2700,2.0965,5.6500,-17.8409,EE,15
26.5597,37.1640,1381.1607,32.2000,8866.3625,18.0361,56.1122,1.4108,-1.1269,0.6333,-0.3742,-0.8508,-3.8299,-7.6613,4.4780,5.6955,32.4390,36.2000,2418.5327,22.4449,33.2665,0.7103,-0.6333,0.4465,-0.3141,4.0875,3.1893,-8.5687,EE,15
20.1366,26.7835,717.3509,31.0000,6900.9446,17.6353,48.8978,1.3880,-1.1252,0.7103,-0.3897,-2.1650,-0.9596,-2.4657,4.4880,5.6788,32.2440,34.4000,2322.8873,20.8417,31.2625,0.8008,-0.7299,0.4582,-0.3248,2.7250,0.3797,-2.6520,EE,15
17.4270,22.4296,503.0828,32.8000,6283.2004,16.6333,46.4930,1.3212,-1.0493,0.6682,-0.3131,-2.1038,0.1181,-0.6146,4.6478,5.8645,34.3852,33.4000,2367.8285,19.2385,30.0601,0.8153,-0.7162,0.4326,-0.2752,2.1363,-0.3665,-0.6397,EE,15
17.9066,22.3791,500.8184,35.2000,6750.5678,18.2365,52.1042,1.2763,-1.0141,0.6178,-0.2898,-0.8207,0.4218,-0.2735,4.7504,6.0375,36.4484,31.2000,2350.6655,17.4349,29.4589,0.7889,-0.6190,0.3674,-0.2096,0.5348,-0.3199,-0.3287,EE,15
16.8362,21.0161,441.6740,33.4000,6391.8976,19.0381,48.8978,1.3043,-1.0793,0.6729,-0.3077,-0.4839,0.2254,-0.0678,4.7487,6.0020,36.0104,29.8000,2337.6009,17.2345,29.4589,0.8131,-0.6676,0.3770,-0.2270,0.1756,-0.0195,-0.1194,EE,15
16.0947,20.7578,430.8862,34.6000,5911.0452,16.8337,43.0862,1.2975,-1.0197,0.6932,-0.3252,-0.3788,0.0139,0.0653,4.2252,5.3202,28.3042,31.8000,2202.7411,17.0341,25.6513,0.7423,-0.6360,0.3593,-0.2604,0.1031,0.2276,-0.1173,EE,15
20.8357,26.7363,714.7793,38.2000,7584.5821,21.2425,55.9118,1.2216,-0.8818,0.6925,-0.4409,-0.1440,0.0215,0.0368,9.6035,12.2185,149.2920,42.0000,4652.2907,29.4589,62.1242,0.9098,-0.7222,0.5681,-0.3780,0.1704,0.0690,0.0567,EE,16
20.7038,28.1111,789.9821,37.6000,7890.9959,20.6413,55.1102,1.2460,-0.9422,0.6321,-0.4120,-1.5219,-1.1068,-7.6201,10.5192,16.7088,279.1789,43.6000,5207.1374,30.2605,60.7214,0.9625,-0.7410,0.5322,-0.4161,1.7459,0.3923,-6.0018,EE,16
28.3652,38.5663,1487.3577,35.8000,10334.2012,19.6393,60.7214,1.3557,-1.1737,0.7302,-0.4300,-2.9600,0.3406,-36.3216,14.9860,21.9028,479.7143,46.4000,7563.7984,30.2605,69.9399,0.9487,-0.8168,0.5434,-0.3834,6.0194,-3.9371,-33.8029,EE,16
34.5116,45.2719,2049.3028,35.6000,12365.6039,20.2405,69.5391,1.3523,-1.1483,0.7394,-0.4036,0.9705,0.9773,-62.0985,17.7486,23.4832,551.3042,44.8000,8593.7652,29.0581,76.1523,0.9830,-0.8668,0.6787,-0.4577,5.5237,-4.0978,-59.3951,EE,16
30.6123,40.6142,1649.4640,36.0000,11572.7803,22.0441,70.1403,1.2828,-1.0502,0.6973,-0.3501,7.1829,-1.3366,-60.3039,15.8856,21.4446,459.8574,40.0000,7010.8950,25.8517,68.3367,1.0571,-0.9292,0.7220,-0.4984,-0.2244,0.9948,-58.3875,EE,16
30.8065,42.4112,1798.6791,33.0000,10101.4157,20.0401,62.7255,1.4448,-1.1939,0.7948,-0.3980,13.6265,-2.4953,-51.4239,10.2537,14.4822,209.5340,38.6000,4529.9754,24.4489,55.5110,1.0922,-0.9637,0.5753,-0.3231,-6.1061,4.5351,-52.4336,EE,16
31.8564,42.9731,1846.6595,34.0000,9378.4185,16.8337,58.3166,1.5643,-1.3182,0.8633,-0.4232,15.2473,-4.5584,-40.1294,6.1304,8.1209,65.9454,36.8000,3086.1945,24.6493,44.2886,1.0002,-0.9015,0.4921,-0.1889,-6.3767,7.6540,-42.0923,EE,16
25.1949,33.0720,1093.5304,36.6000,8215.3095,16.2325,54.3086,1.4392,-1.1933,0.8272,-0.4087,7.8797,-7.1800,-23.4843,5.8604,7.5439,56.9102,37.4000,2863.9408,20.6413,40.2806,0.9106,-0.7330,0.5004,-0.2721,2.1072,7.5210,-25.9743,EE,16
20.2782,29.0943,846.4536,33.8000,6887.0085,15.8317,45.0902,1.4723,-1.1991,0.7269,-0.3360,0.1282,-4.3383,-14.1163,5.2380,6.8995,47.6015,36.2000,2606.5084,19.2385,35.2705,0.9047,-0.7266,0.5657,-0.3241,8.0767,4.0056,-17.3275,EE,16
17.8826,25.6439,657.6101,30.6000,6237.7157,15.2305,40.6814,1.4808,-1.1918,0.5843,-0.2262,-1.0152,-0.3362,-8.5307,4.2510,5.5709,31.0341,35.0000,2299.9871,21.6433,29.6593,0.7276,-0.6412,0.4584,-0.3157,4.2872,1.3468,-10.9579,EE,16
18.1748,24.2107,586.1505,29.4000,6210.9618,15.4309,44.4890,1.4955,-1.2797,0.7704,-0.3128,0.5143,-0.5839,-1.9368,4.4043,5.5136,30.4002,33.4000,2220.4599,20.2405,27.2545,0.7665,-0.5960,0.4181,-0.2625,-0.3718,1.4397,-2.0889,EE,16
