MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
12.6418,16.7007,278.8931,31.8000,4373.1702,12.4248,34.4689,1.3423,-1.0150,0.7123,-0.3840,-0.5399,11.2331,-44.8905,20.3840,25.8875,670.1175,47.4000,11158.7223,30.4609,53.5070,0.7016,-0.6684,0.4012,-0.2874,9.6962,-3.6441,-47.9912,EE,14
16.1486,21.5122,462.7122,28.8000,4766.6206,11.8236,38.0762,1.4958,-1.1573,0.7830,-0.3883,1.4565,12.7976,-46.3776,21.9034,27.9831,783.0452,50.4000,12084.1775,31.8637,55.1102,0.6172,-0.5360,0.3453,-0.3065,8.8376,-2.2000,-44.9888,EE,14
19.7206,25.5120,650.8592,27.8000,5489.2249,12.8257,44.8898,1.5204,-1.1671,0.7724,-0.4002,3.0234,10.7281,-44.0043,21.2797,27.1799,738.6710,49.4000,11517.8534,29.6593,56.5130,0.6512,-0.4752,0.3351,-0.3169,10.2742,-2.4360,-42.5326,EE,14
18.7325,24.2685,588.9426,26.8000,4972.4088,10.8216,41.8838,1.4414,-0.9751,0.6412,-0.3592,2.8005,10.1859,-41.8153,17.9521,23.1388,535.4009,48.4000,9627.7165,25.4509,48.8978,0.7047,-0.5427,0.3872,-0.2874,8.8264,-2.0491,-36.9858,EE,14
19.5293,25.0214,626.0433,26.4000,4924.1381,9.4188,38.4770,1.4596,-0.9919,0.6318,-0.3184,3.7410,8.6726,-35.6268,15.6982,20.5870,423.8216,47.8000,8466.6580,22.6453,41.8838,0.7565,-0.5837,0.4489,-0.3137,8.0028,-4.3316,-34.7601,EE,14
22.4292,30.2503,915.0800,29.0000,5734.7552,13.0261,42.4850,1.5651,-1.1824,0.7806,-0.3790,2.2474,10.4056,-33.6506,15.6967,20.0752,402.9969,49.0000,8698.8802,24.8497,44.4890,0.7254,-0.6136,0.4585,-0.3420,4.4556,-4.7205,-31.0388,EE,14
20.7162,28.7433,826.1501,27.4000,5291.6877,13.4269,41.0822,1.5543,-1.1519,0.7903,-0.4137,2.8887,10.8527,-29.0179,15.4885,19.1807,367.8853,48.2000,8739.6342,28.8577,46.8938,0.6831,-0.6095,0.4649,-0.2907,2.1678,-0.1826,-17.1366,EE,14
16.4969,22.1404,490.1908,27.4000,4596.8875,10.8216,37.4749,1.4422,-1.0134,0.7194,-0.4276,2.7927,4.2282,-15.5290,16.1158,19.7709,390.8901,46.0000,8515.9907,26.6533,44.6894,0.7074,-0.5787,0.4043,-0.3167,3.3789,0.3875,-3.4057,EE,14
15.0652,20.1291,405.1636,28.6000,4539.9733,10.4208,34.8697,1.4686,-1.1318,0.7426,-0.3853,-1.5255,0.2753,-3.9869,16.0095,20.0619,402.4181,48.2000,8504.2710,24.2485,44.8898,0.6668,-0.4792,0.3684,-0.3976,1.0664,-0.3287,0.6730,EE,14
12.2411,15.2805,233.4786,33.0000,4608.0601,17.8357,38.2766,1.2749,-1.0562,0.6727,-0.3453,0.1092,0.1060,0.0683,12.5720,15.9352,253.8082,46.8000,6975.8557,20.0401,30.6613,0.6829,-0.5353,0.4682,-0.2811,5.3991,1.0679,-7.3801,EE,15
9.1341,11.4356,130.7589,29.2000,3511.1506,14.4289,26.8537,1.1378,-0.8781,0.5593,-0.3109,-0.3897,-0.3221,-7.0787,13.5983,17.3743,301.8638,47.2000,7495.9390,22.4449,35.8717,0.7109,-0.5958,0.5073,-0.3028,13.8009,1.4159,-28.9128,EE,15
9.0760,11.5073,132.4147,27.6000,3275.5280,12.2244,23.2465,1.1582,-0.7614,0.4981,-0.3086,-1.2826,1.1907,-28.1464,14.9872,19.5619,382.6419,45.0000,8296.2720,24.0481,40.4810,0.6895,-0.6038,0.4801,-0.3195,17.1048,-3.8760,-43.8713,EE,15
12.2711,16.0056,256.0941,30.0000,4070.2824,13.8277,30.8617,1.3239,-0.9640,0.6645,-0.3717,-2.0974,7.0398,-44.5282,16.0990,21.1629,447.8677,47.4000,9312.0281,27.2545,46.0922,0.6079,-0.5037,0.4127,-0.3450,14.4907,-5.9138,-44.4461,EE,15
16.0625,20.5293,421.4510,29.4000,4539.3765,13.0261,37.2745,1.4547,-1.0973,0.7990,-0.4195,-1.4631,9.6289,-46.5301,16.5760,21.5686,465.2030,50.2000,9574.0325,26.6533,49.0982,0.6062,-0.4510,0.3862,-0.3425,11.1861,-4.2872,-38.8118,EE,15
17.3259,21.7627,473.5733,27.0000,4619.0923,13.0261,38.2766,1.4859,-1.0860,0.7268,-0.3847,-1.0161,8.6307,-40.8476,16.4339,20.9498,438.8917,44.0000,8690.1587,22.2445,43.6874,0.7120,-0.5382,0.4078,-0.3346,10.5604,-3.8409,-32.2240,EE,15
17.8938,22.2780,496.2847,27.0000,4604.2949,12.0240,34.8697,1.4213,-0.9533,0.6229,-0.3455,-1.1683,8.7593,-33.8033,14.9490,19.1021,364.8849,43.2000,8000.5430,22.0441,38.0762,0.6774,-0.5848,0.4014,-0.3397,11.1734,-1.7020,-29.0372,EE,15
17.5094,21.7170,471.6248,27.6000,4503.9963,10.6212,35.6713,1.4299,-1.0018,0.7145,-0.3678,-1.4547,8.0312,-30.0282,14.7694,18.7251,350.6257,46.4000,8366.0077,23.8477,40.8818,0.6195,-0.5960,0.3663,-0.2955,7.6116,-1.7057,-32.1200,EE,15
15.7941,19.7724,390.9330,28.0000,4469.9437,11.4228,37.4749,1.4993,-1.1656,0.7910,-0.3713,2.9111,8.8268,-30.2065,13.2579,17.0360,290.2263,46.6000,7796.9049,22.2445,36.8737,0.5779,-0.6163,0.3782,-0.3315,2.7400,-1.9237,-28.8788,EE,15
14.4904,19.0548,363.0651,27.8000,4386.1694,11.8236,34.6693,1.4276,-1.0566,0.6775,-0.3313,5.9336,8.4998,-25.7852,11.3961,14.5470,211.6137,46.4000,6735.1943,20.6413,30.2605,0.5026,-0.5238,0.3372,-0.3062,2.9790,-1.6661,-15.1754,EE,15
11.5800,15.7212,247.1571,25.4000,3744.2540,10.4208,27.4549,1.3314,-0.9560,0.6374,-0.3162,1.6071,5.2642,-14.5031,11.3806,14.0689,197.9184,47.6000,6887.6974,25.2505,32.4649,0.4544,-0.5170,0.3437,-0.2882,2.4822,-0.9396,-5.7161,EE,15
13.4364,18.7293,350.7213,26.6000,4440.3060,12.4248,33.2665,1.5458,-1.3360,0.8968,-0.3970,1.1946,0.6422,-4.5425,13.5184,17.3276,300.2381,43.0000,7067.5829,19.6393,33.8677,0.7588,-0.6280,0.4600,-0.3158,1.4928,0.7404,-5.3428,EE,16
9.7751,12.7953,163.6999,25.8000,3333.7311,10.2204,21.8437,1.3454,-0.9957,0.6343,-0.3315,0.4913,2.2042,-20.0919,15.4708,19.8474,393.9115,49.2000,9017.0388,28.6573,47.8958,0.6623,-0.6943,0.4330,-0.3274,8.8594,2.0477,-21.0136,EE,16
10.5696,13.5077,182.4520,29.4000,3854.7146,13.8277,30.4609,1.2290,-0.8612,0.5198,-0.3009,-0.3391,5.9959,-38.5355,16.1778,20.7316,429.7981,49.2000,9742.8233,30.4609,49.4990,0.5711,-0.6235,0.3914,-0.3514,15.1941,-0.0693,-38.8450,EE,16
10.5891,13.6442,186.1338,30.4000,4124.4280,16.6333,33.6673,1.2048,-0.8806,0.5328,-0.3087,-0.6306,10.5325,-45.5550,17.2417,21.8528,477.5445,50.6000,9994.9129,30.6613,50.7014,0.5496,-0.5051,0.3493,-0.3471,16.0136,-4.8373,-45.4865,EE,16
12.4111,16.0303,256.9289,27.4000,3854.5076,12.2244,26.8537,1.3500,-0.9668,0.6786,-0.3736,-0.5241,11.1839,-43.9161,16.8808,21.4534,460.2491,51.6000,9741.8233,28.2565,47.4950,0.5468,-0.5073,0.3047,-0.2934,14.7830,-5.1854,-43.9259,EE,16
15.8980,19.7761,391.0536,27.2000,4171.4766,9.6192,31.6633,1.3828,-0.9296,0.6732,-0.3774,1.2405,9.1145,-40.0509,15.3047,19.5518,382.2743,51.4000,9033.5511,26.4529,44.8898,0.5464,-0.4805,0.3881,-0.2564,11.8805,-1.5541,-40.7612,EE,16
17.9466,23.4053,547.7687,30.0000,4729.6581,10.8216,41.0822,1.4584,-0.9955,0.6499,-0.3297,-1.9997,10.1889,-35.6393,14.7995,18.8747,356.2540,49.4000,8586.3722,23.6473,42.6854,0.6044,-0.5239,0.3965,-0.2789,13.7459,-3.1424,-35.1558,EE,16
19.7302,26.8610,721.5050,29.8000,5213.6620,11.8236,43.2866,1.5432,-1.1304,0.7094,-0.3279,-2.4616,11.6307,-30.9716,14.1956,18.0201,324.7229,48.4000,8589.8932,26.0521,41.4830,0.5216,-0.5500,0.3504,-0.3260,12.2850,-5.9777,-29.8120,EE,16
16.6339,23.0509,531.3423,28.8000,4991.2007,12.4248,37.4749,1.5323,-1.2094,0.7563,-0.3315,1.5085,10.5591,-26.3462,12.8167,16.1230,259.9443,47.4000,7689.3178,27.4549,38.2766,0.5182,-0.5229,0.3884,-0.3133,7.1138,-5.0995,-26.8404,EE,16
12.8946,16.7238,279.6828,26.6000,4247.6336,12.2244,30.6613,1.4338,-1.1713,0.7331,-0.3580,2.2608,7.2605,-18.9865,11.9468,15.1369,229.1250,49.0000,7177.4772,26.8537,36.6733,0.5279,-0.5413,0.3591,-0.3245,5.2480,-3.3245,-19.9990,EE,16
12.4853,16.0099,256.3114,28.4000,4124.4325,11.8236,31.2625,1.3308,-1.0065,0.6861,-0.3976,1.3621,3.0692,-8.9207,12.1587,16.0053,256.1650,49.4000,7535.5780,25.0501,37.6754,0.5230,-0.5541,0.3751,-0.3589,2.8100,-1.3360,-9.4270,EE,16
11.1948,14.2050,201.7820,29.6000,3759.2046,10.8216,27.0541,1.2021,-0.8217,0.5944,-0.3824,0.1113,-0.0514,-1.5533,12.1605,15.6283,244.2446,49.6000,7723.9094,26.4529,39.2786,0.4815,-0.5786,0.3902,-0.2897,1.0080,0.2147,-1.3833,EE,16
10.1949,12.9393,167.4224,27.8000,3598.9949,10.6212,25.2505,1.2009,-0.8766,0.5715,-0.3374,0.3366,-0.6944,0.4865,11.9454,15.0586,226.7602,49.8000,7430.9622,26.8537,38.0762,0.5048,-0.5674,0.3971,-0.3106,-0.0989,0.5957,0.6345,EE,16
10.3772,13.6768,187.0460,29.0000,3765.1967,11.0220,28.2565,1.3057,-1.0274,0.6540,-0.3377,0.1522,0.1831,-0.3413,11.7575,15.4665,239.1993,45.8000,7010.7669,21.0421,34.2685,0.5510,-0.4845,0.3379,-0.3289,0.2222,-0.1223,-0.3397,EE,16
10.8561,14.1889,201.3229,25.8000,3838.9483,12.4248,30.6613,1.3642,-1.0758,0.6244,-0.2873,0.0178,0.3166,-0.7365,12.9210,16.6160,276.0566,45.8000,7526.7962,22.6453,37.0741,0.5828,-0.5536,0.3581,-0.3220,0.4905,-0.2785,-0.6622,EE,16
10.5102,14.2897,204.1858,30.6000,3803.5933,10.8216,27.2545,1.3054,-0.9866,0.6746,-0.4017,-1.8832,1.7235,-13.6134,14.5558,18.7173,350.1584,48.8000,8557.4898,26.2525,43.4870,0.6422,-0.6142,0.4663,-0.2649,10.3114,-0.2099,-12.9749,EE,17
11.0995,14.3147,204.9110,25.2000,3466.1808,9.6192,22.6453,1.3673,-0.9992,0.6914,-0.3858,-3.7925,9.3213,-40.4447,15.7663,20.3356,413.4818,48.2000,9359.7496,28.0561,45.4910,0.6240,-0.6221,0.4565,-0.3196,20.1090,-4.5435,-41.0258,EE,17
14.2925,17.4953,306.0850,24.2000,3886.9450,10.2204,28.4569,1.4407,-1.0314,0.6848,-0.3614,-2.6371,16.3490,-50.0783,16.0760,21.0946,444.9809,46.0000,9361.2523,26.4529,43.8878,0.5953,-0.5820,0.4001,-0.3577,16.6274,-10.5869,-51.4659,EE,17
16.3039,19.9893,399.5459,25.6000,4316.2239,10.6212,32.0641,1.4520,-1.0378,0.6797,-0.3662,0.9188,14.3042,-44.8610,17.2567,22.2490,494.9875,45.4000,9850.6390,28.0561,48.0962,0.5627,-0.4799,0.3299,-0.3349,10.9965,-7.9815,-45.3806,EE,17
22.0315,28.1497,792.3784,25.6000,5141.1675,10.8216,40.4810,1.6008,-1.2155,0.8033,-0.4078,0.6302,13.3080,-43.3510,18.2850,22.9181,525.2358,44.6000,9764.3240,27.6553,48.8978,0.6580,-0.5241,0.3805,-0.3357,10.6156,-6.0987,-43.0167,EE,17
22.9583,29.0717,845.1048,28.6000,5295.0330,11.4228,44.8898,1.5777,-1.1635,0.7810,-0.3992,-2.3861,13.5766,-35.1688,19.4335,24.1177,581.6572,44.6000,9831.0652,25.8517,48.6974,0.8027,-0.6774,0.4548,-0.3063,11.4738,-7.2314,-34.8181,EE,17
18.2538,23.2727,541.5304,28.4000,4903.0841,11.8236,39.6794,1.4911,-1.0998,0.7487,-0.3904,-0.4979,11.4863,-25.3224,18.1276,22.6141,511.3994,42.4000,9149.4526,24.4489,44.8898,0.7949,-0.6657,0.4497,-0.3186,7.2211,-4.9967,-27.1013,EE,17
17.0818,22.1673,491.3553,28.6000,5190.0091,13.2265,41.6834,1.4483,-1.1029,0.7524,-0.4152,1.0276,12.1722,-24.4076,15.4954,19.2756,371.5460,43.8000,8278.6511,24.6493,39.6794,0.6952,-0.6217,0.4238,-0.3698,4.8192,-5.1878,-27.0913,EE,17
14.1503,18.6854,349.1324,26.0000,4622.5999,13.0261,37.0741,1.3876,-1.0358,0.6896,-0.3814,0.3918,11.0229,-20.9135,14.4492,18.0343,325.2359,45.0000,7706.8510,22.6453,35.6713,0.6329,-0.5579,0.3812,-0.3599,6.1565,-5.3648,-22.9368,EE,17
11.5638,15.3889,236.7646,25.4000,3731.8866,10.6212,28.4569,1.3449,-0.9647,0.6545,-0.3626,0.9560,4.9449,-11.8381,13.5604,16.8859,285.1146,47.4000,7458.7626,21.8437,34.2685,0.5742,-0.5032,0.3464,-0.3730,4.6809,-1.9565,-12.7958,EE,17
9.3620,12.4089,153.9715,27.0000,3177.5565,8.8176,20.4409,1.2110,-0.7854,0.5595,-0.2952,2.5215,-0.3090,-2.9264,14.8598,18.7888,353.0163,50.4000,8332.8871,25.4509,40.6814,0.6108,-0.5190,0.3693,-0.3527,0.1317,1.2300,-3.3906,EE,17
11.2991,15.0684,227.0404,27.8000,3899.6581,12.8257,29.8597,1.2788,-0.9074,0.6176,-0.3416,-0.5003,0.9933,-7.7395,15.4692,20.0240,400.9270,45.0000,8494.7351,25.4509,42.8858,0.6966,-0.5877,0.4281,-0.2954,4.5978,0.9285,-7.7656,EE,18
10.9970,14.4871,209.8662,24.4000,3734.0447,11.0220,27.8557,1.3113,-0.8937,0.5188,-0.2792,-2.2824,3.2862,-22.3893,16.0728,20.4136,416.7138,48.0000,8871.7833,27.4549,44.6894,0.6848,-0.6020,0.4540,-0.2718,12.9011,2.4337,-22.2303,EE,18
12.7223,16.0999,259.1229,26.4000,3902.1398,11.6232,30.2605,1.3648,-0.9374,0.5534,-0.2807,-4.4601,7.1721,-30.6424,18.1897,22.8203,520.7615,50.0000,10379.1885,32.0641,51.5030,0.6345,-0.5676,0.4734,-0.3313,17.6112,-1.1640,-29.5947,EE,18
15.9399,20.1465,405.8411,29.2000,4555.1686,12.8257,36.2725,1.5271,-1.1854,0.7200,-0.3165,-1.7646,11.4316,-35.7799,18.4173,23.4038,547.7386,46.6000,10684.6578,29.2585,53.1062,0.6118,-0.5623,0.4260,-0.3511,15.1476,-5.8504,-34.6573,EE,18
19.8146,24.6381,606.8931,27.8000,4971.1087,11.4228,39.6794,1.5593,-1.1779,0.7599,-0.3547,2.6927,12.1914,-39.6680,17.7196,22.6986,515.2169,47.0000,10371.6587,26.8537,51.3026,0.5535,-0.4934,0.3679,-0.3202,11.2092,-4.9966,-39.3125,EE,18
20.9948,26.8143,718.9339,26.0000,4956.7604,9.2184,39.0782,1.5783,-1.2154,0.8867,-0.4474,3.8560,9.4337,-36.7387,16.3962,21.3582,456.1706,50.2000,9571.3640,27.4549,46.6934,0.5746,-0.4683,0.4442,-0.3749,10.8439,-2.3496,-36.3612,EE,18
22.4890,28.7497,826.4434,28.6000,5570.8260,11.8236,45.4910,1.5602,-1.2082,0.8833,-0.4502,3.0476,7.7546,-33.4920,16.2872,20.9421,438.5663,48.2000,9062.5661,27.0541,44.0882,0.6820,-0.5640,0.4787,-0.3693,11.1778,-1.6786,-31.9178,EE,18
24.8682,31.3820,984.6672,28.6000,5887.0496,11.4228,48.6974,1.5615,-1.1545,0.7900,-0.3994,2.1438,10.7302,-34.9714,15.9658,20.3499,414.1008,47.4000,8645.1916,25.8517,40.4810,0.7046,-0.5963,0.4516,-0.3760,11.6391,-4.7627,-33.3944,EE,18
18.2688,25.3249,641.1728,28.4000,4661.9100,9.6192,36.2725,1.5190,-1.0796,0.7230,-0.3680,3.3423,13.3033,-35.7712,13.7213,17.9419,321.9126,46.8000,7445.0794,22.4449,33.6673,0.6712,-0.5341,0.4031,-0.3898,11.3319,-4.2117,-38.6418,EE,18
9.4843,12.9770,168.3280,28.8000,3386.8780,11.0220,24.0481,1.2333,-0.8886,0.6319,-0.3550,1.5401,9.9221,-25.6028,12.9106,16.7568,280.7724,44.8000,7144.4730,20.4409,34.2685,0.6066,-0.4802,0.3406,-0.3045,9.7831,-0.6943,-29.7290,EE,18
7.5621,10.0241,100.4816,26.2000,2959.5336,8.8176,19.0381,1.1350,-0.8327,0.5810,-0.3435,-2.3257,3.2706,-8.2074,13.6816,17.3648,301.5375,48.8000,7979.8952,23.6473,40.2806,0.5626,-0.5244,0.3741,-0.3127,6.8440,0.3520,-8.5622,EE,18
6.5228,8.6281,74.4438,26.4000,2727.6313,6.2124,14.8297,1.0927,-0.8121,0.5956,-0.3737,-1.2352,-1.3076,0.7615,13.8583,17.4811,305.5898,49.2000,8020.2945,25.0501,40.6814,0.5544,-0.5250,0.3688,-0.2995,1.7687,1.6689,1.3849,EE,18
5.9593,7.9690,63.4746,24.6000,2547.4668,6.0120,11.8236,1.0597,-0.7866,0.5451,-0.3297,0.7571,-1.5785,0.8825,13.4722,17.0128,289.4055,46.6000,7808.4595,25.0501,39.4790,0.5419,-0.5246,0.3092,-0.2327,-0.6937,1.7473,0.5917,EE,18
5.8284,7.8342,61.3656,23.4000,2338.3865,5.4108,9.0180,1.0838,-0.7558,0.5241,-0.3323,0.4664,-0.6726,0.9556,12.1121,15.5313,241.2198,47.6000,7299.3714,21.6433,35.4709,0.5414,-0.5453,0.3266,-0.3255,-0.5506,0.6220,0.6549,EE,18
5.5474,7.1930,51.7298,24.6000,2220.9721,5.6112,9.0180,1.0084,-0.6684,0.5560,-0.3832,0.1346,-0.5732,0.3722,10.9528,14.1549,200.3534,48.6000,6632.2232,19.6393,31.2625,0.5394,-0.4781,0.3627,-0.3439,-0.1004,0.5519,0.3507,EE,18
14.7872,19.3534,374.5539,28.0000,4350.8662,12.0240,35.8717,1.4146,-1.0194,0.6770,-0.3950,-5.6001,2.5670,-21.6701,11.3341,14.5591,211.9664,38.2000,5454.8140,13.2265,19.4389,0.9201,-0.7354,0.5232,-0.3566,10.8918,-2.0753,-21.1989,EE,19
13.4708,17.3215,299.8912,27.8000,4324.8409,12.8257,38.0762,1.3408,-0.9825,0.6754,-0.3834,-5.2449,1.9787,-24.4083,11.0339,14.4239,208.0442,39.4000,5526.2356,13.2265,21.2425,0.8201,-0.6398,0.4529,-0.3136,11.2462,-1.4099,-22.8565,EE,19
15.5273,19.6115,384.6098,31.2000,5034.0075,14.4289,42.0842,1.3484,-1.0373,0.7255,-0.4136,-6.4069,4.9115,-30.6147,12.9681,16.9421,287.0349,41.8000,6422.5883,17.4349,29.2585,0.8438,-0.6726,0.4859,-0.3362,12.8649,-4.1102,-29.2144,EE,19
18.0646,22.5330,507.4380,29.4000,5148.3754,13.8277,41.2826,1.4861,-1.1758,0.7973,-0.3959,-4.1813,7.9647,-32.0785,13.8774,18.0922,327.3284,43.0000,6981.1021,20.2405,34.6693,0.9110,-0.7562,0.5460,-0.3481,9.2363,-5.3814,-31.6228,EE,19
19.7375,25.1777,633.8564,28.0000,5239.7542,13.4269,43.0862,1.5655,-1.2613,0.8964,-0.4105,-0.6481,8.7202,-31.5740,14.7556,18.9109,357.6032,42.4000,7332.7705,21.0421,37.2745,0.9060,-0.7788,0.5460,-0.3774,5.0625,-3.8970,-31.2672,EE,19
22.0617,28.1991,795.0681,30.6000,5756.4805,13.4269,47.8958,1.5580,-1.2046,0.8193,-0.3951,0.7157,9.1822,-29.3739,17.0382,21.1285,446.4143,44.2000,8244.8560,23.4469,40.6814,0.8477,-0.6790,0.5210,-0.3812,4.0109,-3.4406,-29.3481,EE,19
23.8598,30.6998,942.3342,31.4000,6617.6292,14.8297,53.5070,1.5226,-1.1672,0.7706,-0.4064,0.1199,10.2632,-28.2169,17.2114,21.3179,454.4466,44.0000,7986.0602,22.2445,39.0782,0.8759,-0.6489,0.5153,-0.3781,5.4726,-5.7505,-28.3062,EE,19
24.6268,32.0123,1024.7853,32.0000,7065.9531,15.8317,57.7154,1.5432,-1.2182,0.8125,-0.4158,3.2523,10.2912,-27.6796,15.0434,19.2072,368.8982,41.2000,6874.5145,17.8357,32.8657,0.8627,-0.5553,0.4686,-0.3940,2.8863,-5.6387,-28.2338,EE,19
21.8949,29.4623,868.0229,30.4000,6273.0226,16.0321,50.1002,1.5495,-1.2137,0.7957,-0.3843,6.1457,9.2808,-29.5406,13.7827,17.5605,308.3591,40.2000,6580.9344,16.4329,30.8617,0.7913,-0.5114,0.4061,-0.3589,0.7058,-3.2419,-31.8167,EE,19
18.5493,25.3141,640.7608,29.4000,5652.5541,14.4289,41.6834,1.4419,-1.1065,0.7520,-0.4229,0.3099,6.0819,-23.5069,14.0829,17.4502,304.5035,44.6000,6831.0438,18.2365,32.0641,0.8051,-0.6260,0.4279,-0.3339,6.0615,-2.9758,-25.0725,EE,19
16.0189,21.4444,459.8628,31.4000,5281.0867,14.8297,39.2786,1.3493,-1.0249,0.6909,-0.3792,-4.0756,2.7382,-10.9438,14.5737,18.1199,328.3276,46.6000,7245.6829,21.4429,35.6713,0.7857,-0.6168,0.4226,-0.3349,7.0939,-2.9022,-10.8330,EE,19
15.1657,19.6529,386.0895,32.4000,5268.7261,16.6333,41.0822,1.2854,-0.9631,0.6209,-0.3274,-1.9547,1.0700,-3.1568,14.7387,19.2170,369.2521,43.6000,7589.1234,21.0421,36.2725,0.8274,-0.6920,0.4397,-0.3458,2.2606,-1.2990,-2.9951,EE,19
16.1844,20.4834,419.5625,33.8000,5640.2899,16.6333,45.8918,1.2662,-0.9573,0.6696,-0.3842,-0.6188,0.3218,0.7155,16.0256,21.5626,464.9199,43.2000,7763.4253,18.4369,36.4729,0.8989,-0.6278,0.4586,-0.3650,-0.2033,-0.2442,0.7907,EE,19
16.8825,21.4995,462.2271,31.6000,5316.2178,16.4329,45.0902,1.3486,-0.9941,0.7083,-0.4082,-0.3703,0.6752,-0.2525,18.1614,23.5320,553.6207,43.0000,8463.6974,21.8437,41.6834,0.8899,-0.6044,0.4115,-0.3609,-0.5816,-0.2496,-0.2303,EE,19
14.9179,19.4887,379.7896,28.0000,4519.9209,14.4289,36.4729,1.4500,-1.1405,0.7712,-0.3959,-0.1732,0.4634,-0.2943,15.4395,20.2042,408.2013,45.6000,7855.9090,21.4429,36.8737,0.8437,-0.7198,0.4899,-0.3954,-0.5107,0.0173,-0.5526,EE,19
10.3966,13.3494,178.1631,31.0000,3929.4442,14.0281,30.0601,1.1789,-0.8783,0.6055,-0.3892,-0.1352,-0.0782,-0.0712,13.7667,17.4182,303.3855,47.2000,7705.2859,21.8437,37.2745,0.6455,-0.5568,0.3838,-0.3560,0.3053,-0.0928,0.0623,EE,20
10.1392,12.7398,162.2586,31.0000,3839.7276,13.6273,27.8557,1.1125,-0.7864,0.5580,-0.3850,-1.0146,0.4078,-5.4898,12.4415,15.6394,244.5886,48.0000,7107.2621,21.2425,31.8637,0.5833,-0.5822,0.3580,-0.3160,3.3765,-0.4452,-5.4680,EE,20
10.6862,13.3583,178.4222,28.0000,3806.5359,14.2285,27.6553,1.2559,-0.9291,0.6171,-0.3836,-4.5655,3.4323,-20.7425,11.2146,14.2871,204.0984,38.8000,5617.6661,15.0301,22.6453,0.8050,-0.6761,0.4862,-0.3667,8.8103,-2.6196,-21.2079,EE,20
11.6660,14.7548,217.7038,29.4000,4088.0461,14.4289,31.8637,1.3193,-1.0277,0.6806,-0.3983,-6.3742,6.7191,-28.1211,11.2678,14.3569,206.1136,33.2000,4760.2082,10.6212,17.4349,0.9981,-0.7356,0.5414,-0.4167,9.7085,-5.0516,-29.0195,EE,20
13.1552,16.5445,273.7070,28.6000,4537.5739,14.0281,36.2725,1.3248,-1.0291,0.6670,-0.3818,-4.2403,6.8028,-25.4997,11.5299,14.6276,213.9646,35.8000,4879.9384,10.4208,16.4329,0.9389,-0.6456,0.5103,-0.4256,6.8850,-4.9379,-26.0912,EE,20
14.6653,18.6593,348.1398,28.6000,4908.6017,14.4289,39.4790,1.3908,-1.1040,0.7309,-0.3842,-2.7115,8.1528,-27.9327,11.9987,15.8288,250.5319,36.8000,5317.2519,11.8236,18.0361,1.0145,-0.7931,0.5658,-0.3750,4.8547,-5.3021,-28.3841,EE,20
16.7440,21.6502,468.6787,27.2000,5021.0339,12.0240,39.8798,1.5178,-1.2460,0.8764,-0.4353,-0.7013,11.1614,-33.6787,14.7001,19.1460,366.5615,36.0000,6620.2718,17.6353,28.6573,1.0427,-0.8868,0.5883,-0.3995,2.3459,-5.2417,-34.6613,EE,20
21.9911,27.5998,761.7280,26.0000,5526.5182,11.6232,43.0862,1.6043,-1.3018,0.9065,-0.4165,1.0653,11.6570,-35.5610,15.1315,19.7382,389.5962,33.2000,6808.1504,18.6373,32.0641,0.9985,-0.8328,0.5499,-0.4349,1.7382,-3.8899,-37.2719,EE,20
22.2259,27.7076,767.6701,28.2000,5622.9252,11.4228,41.6834,1.5266,-1.1596,0.7966,-0.3830,-0.0491,11.9668,-33.8672,16.0804,21.5507,464.4310,35.0000,6833.8279,16.2325,31.4629,1.0294,-0.7314,0.4471,-0.3440,4.0664,-5.0867,-35.9606,EE,20
18.6842,23.9207,572.1965,28.4000,5495.5023,13.6273,42.8858,1.4180,-1.0808,0.7883,-0.4190,1.8414,13.5439,-33.8322,17.2333,23.2449,540.2831,38.4000,7240.8012,15.8317,30.8617,1.0360,-0.7401,0.4707,-0.3596,3.2617,-6.1551,-36.8996,EE,20
15.9707,21.0495,443.0739,29.0000,5055.0019,14.6293,39.2786,1.3766,-1.0632,0.7860,-0.4261,6.3329,12.7888,-29.9637,13.8928,18.8995,357.1393,39.2000,6372.6785,14.8297,25.2505,0.9440,-0.7062,0.4909,-0.3821,-1.5123,-4.5054,-34.3364,EE,20
12.4287,16.3839,268.3815,28.2000,4227.5694,12.4248,30.4609,1.3521,-1.0997,0.7892,-0.4245,1.9441,9.4487,-22.4377,12.0253,15.3862,236.7075,40.6000,6269.5066,17.2345,26.2525,0.7111,-0.5563,0.3940,-0.3341,1.0327,-4.5217,-25.2041,EE,20
10.8595,14.2201,202.1813,26.6000,3752.9973,10.4208,25.4509,1.3535,-1.0937,0.7222,-0.3626,-3.4581,4.4641,-13.5808,11.6908,15.2954,233.9429,43.2000,6579.2427,19.4389,27.8557,0.6490,-0.5605,0.3588,-0.3139,4.6785,-3.0272,-13.7695,EE,20
