MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
64.8651,85.4019,7291.7412,33.4000,16620.4843,16.2325,86.5731,1.5789,-1.1949,0.7779,-0.3882,-0.4346,0.1628,-0.0830,68.7681,89.5605,8020.9763,39.0000,26176.5127,22.4449,88.9780,1.1279,-0.8761,0.5514,-0.4561,0.7072,-0.2167,0.0278,PR,27
62.3205,78.5251,6166.1888,34.4000,16576.0811,15.4309,86.3727,1.6109,-1.3103,0.8681,-0.4073,-0.4389,0.1719,-0.1295,68.3017,87.9192,7729.7103,37.0000,25749.2797,23.2465,90.3808,1.1298,-0.8424,0.5142,-0.4248,0.7999,0.0339,0.0290,PR,27
62.2275,77.2042,5959.1436,34.6000,15609.5796,14.8297,84.5691,1.5862,-1.1987,0.7193,-0.3110,-0.4630,0.0532,-0.1266,65.7087,87.2260,7608.2713,36.6000,24443.4652,22.8457,89.9800,1.2214,-0.9432,0.5901,-0.4062,0.7482,0.0801,0.2503,PR,27
61.3408,78.1068,6100.5417,33.0000,15537.2090,15.4309,85.7715,1.5970,-1.1783,0.6438,-0.2850,-0.2402,-0.0585,-0.0347,65.8592,89.0433,7928.5334,39.4000,26152.9052,23.0461,89.1784,1.1774,-1.0038,0.6288,-0.4458,0.3467,-0.0926,0.1789,PR,27
59.5104,76.1348,5795.8447,30.6000,15632.2551,16.2325,86.5731,1.5956,-1.2040,0.6958,-0.3181,-0.1022,0.1504,-0.0807,63.5119,84.7059,7175.0654,41.8000,26688.4853,25.4509,89.9800,1.0910,-0.9749,0.6266,-0.4976,0.4505,-0.0988,0.0408,PR,27
68.4941,89.6758,8041.6492,32.0000,17277.3509,16.6333,87.7756,1.5934,-1.1989,0.7610,-0.3653,-0.1550,0.1361,-0.0312,58.0088,77.5275,6010.4763,41.4000,23327.1054,25.6513,88.7776,1.1363,-0.9271,0.6404,-0.4712,0.6785,-0.1232,0.2892,PR,27
72.9781,94.8417,8988.9910,31.8000,18005.2034,14.8297,88.1764,1.5893,-1.1748,0.7343,-0.3635,-0.4170,0.0270,0.1042,60.4305,85.8186,7364.5330,41.6000,23706.3202,25.8517,88.5772,1.1220,-0.8666,0.6090,-0.4882,0.8573,0.0413,-0.0322,PR,27
75.6121,100.3550,10069.1171,31.2000,17724.6701,13.6273,87.1743,1.6917,-1.3578,0.8848,-0.4172,-0.6215,0.0914,0.0627,61.7324,88.2143,7781.5767,41.4000,24024.5888,24.4489,90.3808,1.1272,-0.8781,0.5868,-0.4718,1.2127,0.5768,-0.5800,PR,27
82.8550,109.7979,12053.5469,32.8000,19754.8767,15.8317,87.9760,1.7188,-1.3723,0.8263,-0.3719,-0.6835,0.1269,-0.0756,60.4801,85.3076,7277.2140,40.8000,23208.1266,22.4449,89.7796,1.2247,-1.0157,0.6539,-0.4260,1.1313,0.5351,-0.3628,PR,27
90.9916,115.4612,13328.8821,32.2000,20482.5820,15.4309,86.9739,1.6792,-1.2811,0.7797,-0.3645,-0.6447,0.0663,-0.0997,58.6683,84.8673,7202.1577,41.6000,23719.8645,24.8497,88.5772,1.2296,-1.0423,0.6794,-0.4298,0.7972,0.1424,0.3403,PR,27
7.8547,10.8097,116.8322,37.0000,3284.9939,16.4329,36.2725,1.1327,-0.8269,0.5676,-0.3038,0.1934,0.3510,-0.0962,16.6074,40.6637,1650.9151,30.0000,5399.2290,12.6253,30.8617,1.5572,-1.4080,1.1493,-0.5312,0.6088,-0.7724,0.2789,PR,28
13.7113,18.1618,329.8513,35.0000,4868.9471,17.8357,52.3046,1.2955,-0.9609,0.5575,-0.2698,5.2166,1.2370,-0.5101,56.4638,97.6065,9527.0212,30.6000,18740.9326,16.2325,67.7355,1.4258,-1.1650,0.7980,-0.4633,-5.4305,-3.8091,0.1588,PR,28
19.0777,24.4472,597.5100,35.0000,6708.8031,20.2405,64.7295,1.2646,-0.9376,0.5276,-0.2646,21.0892,1.4595,0.2464,86.4382,124.1531,15411.7317,32.8000,29580.5164,19.8397,89.7796,1.3550,-1.0410,0.6204,-0.3966,-26.7628,-6.7970,-4.5887,PR,28
27.2898,34.7928,1210.5350,39.8000,9782.3062,21.2425,75.5511,1.2976,-1.0207,0.6878,-0.3531,30.0668,1.1150,1.0905,129.1008,176.4452,31132.0239,34.2000,46447.1809,21.4429,93.5872,1.2059,-0.9096,0.4275,-0.3342,-36.0652,-6.0034,-7.3070,PR,28
34.9672,43.9849,1934.3157,39.4000,12751.8792,22.2445,82.5651,1.3026,-1.0491,0.6501,-0.3738,26.1905,0.2147,0.6143,169.6344,231.6346,53640.4833,36.2000,64212.5941,23.6473,95.5912,1.1431,-0.8283,0.3647,-0.3186,-30.5433,-4.8783,-7.6390,PR,28
42.8640,55.6589,3097.8364,37.0000,15105.3629,24.0481,82.9659,1.3944,-1.1261,0.6582,-0.3362,22.2717,-1.1821,0.5454,163.6917,226.4034,51250.7586,37.8000,62733.2058,23.8477,95.3908,1.1940,-0.9006,0.4058,-0.2850,-29.0723,-6.1965,-9.4754,PR,28
47.4897,61.9955,3843.4282,37.8000,16140.7492,23.6473,83.1663,1.4548,-1.1901,0.7523,-0.3617,14.1258,-1.4271,0.4088,140.6957,188.2194,35413.5952,42.0000,56344.0200,24.6493,96.5932,1.1821,-0.9373,0.4943,-0.2973,-21.2406,-5.3031,-6.3893,PR,28
44.4804,57.1511,3266.1714,36.8000,15474.2029,22.8457,83.7675,1.3650,-1.0636,0.6603,-0.3440,5.4945,-0.8439,-0.3960,131.9465,174.8174,30557.2047,40.2000,56108.7038,26.0521,95.1904,1.1089,-0.8970,0.4606,-0.3298,-9.4534,-1.7401,-2.5100,PR,28
40.1745,50.9028,2591.0584,38.2000,14771.3840,23.8477,83.3667,1.2819,-1.0274,0.6590,-0.3740,1.4909,0.0027,-0.3507,146.8516,191.0539,36500.7969,36.0000,57894.8867,24.4489,93.5872,1.1920,-0.9691,0.4747,-0.3270,-2.1273,-0.2809,-0.9388,PR,28
36.1381,46.0841,2123.7258,39.0000,13409.3754,23.2465,82.1643,1.3018,-1.0700,0.7285,-0.4108,1.1862,0.2477,0.0847,141.2513,184.3145,33970.5260,37.2000,53244.7165,22.6453,94.5892,1.2186,-0.9522,0.4536,-0.2823,-1.2456,-0.1267,-0.6692,PR,28
35.2775,44.3352,1965.6058,37.8000,12741.8907,23.0461,82.5651,1.3258,-1.0846,0.7184,-0.4062,1.6582,0.0472,0.0339,124.6803,169.5895,28760.1230,41.4000,49293.1235,25.0501,94.5892,1.1677,-0.9291,0.4494,-0.2842,-1.6565,0.0003,-0.6029,PR,28
34.0057,43.1433,1861.2238,39.2000,13240.5454,25.0501,82.5651,1.2808,-1.0832,0.6872,-0.3822,0.9802,-0.1459,-0.0624,114.8502,158.6853,25179.5539,40.2000,46754.1513,26.2525,94.3888,1.1273,-0.9216,0.4631,-0.2993,-1.0861,-0.1194,-0.1614,PR,28
38.4263,49.3543,2435.8299,37.2000,14402.2767,24.4489,83.9679,1.3302,-1.1218,0.7124,-0.3882,0.8173,-0.1231,0.0455,109.5970,145.0669,21042.9422,37.8000,45579.5241,25.0501,95.1904,1.0821,-0.8811,0.4436,-0.3236,-1.1413,-0.5779,-0.0145,PR,28
43.2373,54.3746,2956.5874,37.2000,15478.5514,22.0441,85.1703,1.3838,-1.1440,0.7128,-0.3600,0.8237,-0.0051,0.2678,116.3690,153.8650,23674.4276,40.4000,49581.2718,26.6533,94.7896,1.0712,-0.8902,0.4369,-0.3553,-1.1485,0.1402,0.2572,PR,28
41.4521,52.2648,2731.1919,42.8000,16239.6482,23.0461,84.5691,1.3306,-1.1525,0.7650,-0.3567,0.5889,0.0301,0.2452,121.2593,162.7507,26487.5486,40.8000,49132.1841,25.8517,94.3888,1.1504,-0.9056,0.4281,-0.3297,-0.7811,0.8699,0.1620,PR,28
38.7215,49.5994,2459.9979,42.6000,15495.8836,25.6513,85.3707,1.3051,-1.1302,0.7954,-0.3780,-0.1144,0.1902,0.1987,109.5790,147.2761,21690.2456,41.0000,44453.2250,24.6493,94.9900,1.1447,-0.8762,0.4125,-0.2969,0.3082,0.3089,0.0678,PR,28
36.3714,46.9229,2201.5876,40.6000,14225.8911,23.4469,85.1703,1.2905,-1.0865,0.7065,-0.3375,-0.5698,0.1866,0.1242,99.5581,133.8338,17909.0654,38.4000,40972.0581,25.4509,94.7896,1.1016,-0.8597,0.4290,-0.3073,0.7667,0.0656,0.1801,PR,28
35.7984,45.2498,2047.5184,39.8000,14001.7526,22.2445,83.9679,1.2932,-1.1188,0.6682,-0.3498,-0.4255,0.0890,-0.0042,95.7469,130.6887,17079.5175,39.2000,39236.1776,26.4529,94.3888,1.0425,-0.7918,0.3744,-0.3384,0.4862,0.0251,0.0848,PR,28
33.0379,41.7172,1740.2395,40.0000,13282.4927,25.4509,82.9659,1.2992,-1.1651,0.7365,-0.3982,-0.4983,0.1493,0.0342,81.9436,109.7375,12040.1101,41.4000,34472.4519,26.8537,91.9840,1.0239,-0.7851,0.3707,-0.3437,0.6511,-0.1767,0.0827,PR,28
30.3985,39.9270,1593.5128,39.2000,11555.0342,24.6493,77.9559,1.3136,-1.1176,0.7669,-0.3957,-0.5406,0.2205,0.0331,72.1422,95.5704,9133.6105,41.8000,29474.3273,24.8497,90.9820,1.0732,-0.8137,0.4696,-0.3730,0.4646,-0.4601,0.0609,PR,28
30.2413,36.3032,1317.6996,28.2000,8666.6429,19.2385,68.7375,1.2300,-0.7668,0.4801,-0.3506,13.6611,1.0296,-0.3367,40.6176,62.1426,3861.1295,33.8000,12999.6581,19.0381,68.1363,1.2738,-0.8942,0.6631,-0.4741,-14.6523,-9.0601,-1.8125,PR,29
34.9541,46.1697,2131.5757,33.2000,10663.8807,18.8377,75.9519,1.3973,-1.0662,0.7570,-0.3771,36.0842,2.0142,-0.8814,83.4869,122.9536,15117.5676,34.4000,30218.6183,22.6453,89.3788,1.2863,-1.0416,0.6179,-0.4172,-47.3831,-16.5069,-6.6828,PR,29
54.7417,69.8922,4884.8890,36.6000,15086.9844,18.0361,84.7695,1.4450,-1.0683,0.7485,-0.3891,35.1896,0.5885,0.1938,129.5099,174.1195,30317.5604,35.0000,48195.0988,23.0461,94.3888,1.2572,-0.9882,0.5282,-0.3567,-52.1372,-11.4294,-7.4110,PR,29
79.3954,104.9474,11013.9482,33.6000,20015.5055,18.0361,88.1764,1.5730,-1.1963,0.8289,-0.4359,23.8522,-0.8335,1.9114,136.5554,176.6643,31209.8060,35.8000,50840.8005,23.0461,94.9900,1.2575,-0.9810,0.4946,-0.3221,-31.9454,-5.9113,-4.9684,PR,29
87.9340,114.3593,13078.0588,31.2000,23333.0548,17.6353,91.5832,1.5778,-1.1990,0.7773,-0.4078,15.6405,0.0931,1.7463,119.7839,156.2547,24415.1160,38.4000,47846.8876,25.4509,94.9900,1.1312,-0.8636,0.4469,-0.3424,-18.1641,-3.5255,-3.4711,PR,29
85.3500,109.5563,12002.5303,33.0000,23273.6227,16.2325,91.5832,1.5430,-1.1734,0.7614,-0.3905,7.4134,-0.8422,0.5505,109.7615,148.6462,22094.4382,40.0000,45353.9399,23.4469,93.3868,1.0893,-0.8594,0.4363,-0.3384,-9.8534,-0.2295,-1.9897,PR,29
88.9947,117.1914,13733.3987,33.8000,23907.5489,17.0341,92.1844,1.6022,-1.3018,0.9244,-0.4590,4.1050,-1.7757,0.0579,98.2658,136.1523,18537.2736,42.8000,41226.3761,22.2445,92.3848,1.1532,-0.9680,0.5386,-0.3604,-6.1495,0.9774,-0.7327,PR,29
83.0380,108.7519,11825.9759,33.0000,22326.9020,18.0361,87.5752,1.6484,-1.3909,0.9401,-0.4450,1.3151,-0.7559,0.2801,90.4667,125.1602,15665.0722,43.8000,38215.0421,24.6493,92.7856,1.1647,-0.9774,0.6268,-0.4117,-2.4175,0.1581,0.0631,PR,29
81.4325,102.5840,10522.6816,30.8000,21355.7950,17.8357,86.9739,1.6065,-1.2489,0.7423,-0.3519,0.3978,0.3855,0.3443,86.3373,118.7839,14109.5370,42.8000,35800.8639,26.2525,91.9840,1.1444,-0.9347,0.5840,-0.4132,-0.4892,-0.3165,-0.0943,PR,29
69.6963,89.5667,8022.0626,33.0000,19322.9812,19.2385,88.9780,1.5038,-1.0959,0.6836,-0.3657,0.0552,0.5936,-0.1541,84.8879,114.3663,13079.4034,43.6000,34683.0469,26.2525,92.3848,1.1230,-0.8933,0.5477,-0.4117,0.2717,-0.3448,-0.3470,PR,29
59.2794,75.4218,5688.4387,36.8000,17207.1118,18.8377,87.5752,1.4836,-1.1602,0.8223,-0.4093,-0.0908,0.1428,-0.1974,83.1712,114.1273,13024.8513,43.8000,33700.7914,24.8497,93.3868,1.1689,-0.9478,0.5682,-0.3871,0.0672,-0.1532,-0.1297,PR,29
65.4261,83.9321,7044.3229,34.2000,18803.1129,17.8357,89.3788,1.5508,-1.2657,0.9026,-0.4456,-0.0537,0.0563,0.1025,78.4641,110.2058,12144.9113,43.4000,32558.6801,26.2525,94.1884,1.1213,-0.8479,0.5084,-0.3741,-0.2033,-0.2871,0.1440,PR,29
61.7278,79.0240,6244.3217,34.8000,17426.2610,18.8377,88.1764,1.5481,-1.2173,0.7986,-0.3954,-0.0283,0.2378,0.0199,79.8802,111.0449,12330.9668,42.2000,33596.7139,27.4549,93.7876,1.0846,-0.8385,0.5134,-0.4063,-0.1439,-0.1318,-0.1395,PR,29
56.8214,73.3890,5385.6278,37.2000,16315.9467,21.0421,86.3727,1.5104,-1.1661,0.7530,-0.3709,-0.0548,0.1438,-0.1245,96.7972,133.0405,17698.8961,41.2000,38963.6253,24.2485,93.7876,1.1096,-0.8357,0.5037,-0.4219,-0.0821,0.0694,-0.2636,PR,29
53.1500,69.2859,4799.0731,34.8000,16903.4375,22.0441,86.5731,1.5161,-1.2176,0.7317,-0.3294,-0.3953,0.0502,0.0334,117.9981,161.0162,25926.0358,39.2000,44960.8072,24.0481,94.3888,1.1713,-0.8793,0.4903,-0.3658,0.4907,0.0790,0.1597,PR,29
52.9352,65.4238,4280.2574,35.6000,16985.2152,18.4369,87.7756,1.4754,-1.2059,0.7556,-0.3397,-0.4634,0.3839,0.2833,109.9811,157.3416,24754.9309,38.4000,42211.6767,26.8537,91.1824,1.2224,-0.9838,0.5294,-0.3387,0.5848,-0.3742,0.2312,PR,29
52.8611,66.3406,4400.8561,38.4000,16420.9488,18.0361,84.7695,1.4772,-1.1688,0.7328,-0.3211,-0.0163,0.4447,0.0383,86.1751,126.1520,15914.1810,40.8000,35436.3158,28.2565,90.9820,1.1265,-0.9148,0.4962,-0.3457,-0.0521,-0.5697,-0.1072,PR,29
53.7751,68.2202,4653.5976,36.8000,16921.8809,20.8417,83.9679,1.4602,-1.1791,0.7604,-0.3975,-0.1692,0.0382,-0.2185,87.4755,129.8495,16857.5653,40.4000,37089.8672,26.2525,93.1864,1.0746,-0.8364,0.3808,-0.3410,0.2380,-0.0794,-0.0406,PR,29
53.6875,67.6977,4582.7798,36.2000,17451.8023,21.6433,88.1764,1.4194,-1.1545,0.7712,-0.4448,-0.3378,-0.0478,0.0240,99.3202,145.0808,21048.3338,38.0000,40143.5216,24.2485,93.3868,1.1107,-0.8596,0.4140,-0.3342,0.3518,0.0145,0.0931,PR,29
46.3726,59.0227,3483.5953,34.8000,15537.0242,21.4429,86.3727,1.3779,-1.0734,0.6896,-0.3877,-0.0812,0.1257,0.0441,89.9471,127.1738,16169.9418,41.0000,36111.1521,25.8517,92.7856,1.0943,-0.8214,0.4856,-0.3834,0.1109,-0.1510,-0.0217,PR,29
13.3165,21.7412,472.6578,31.0000,4951.2999,16.6333,43.4870,1.4330,-1.2584,0.8952,-0.4125,6.2807,1.0703,-0.4756,22.7128,38.8544,1509.5770,34.2000,7873.5316,15.4309,48.2966,1.4531,-1.1950,0.6961,-0.3475,-6.3128,-2.6362,-1.1873,PR,30
27.6934,37.2379,1386.6169,35.0000,9297.5788,20.8417,71.7435,1.4527,-1.2125,0.8151,-0.3796,25.3209,3.4333,-1.5965,44.7093,60.7354,3688.7280,37.2000,16400.1102,23.6473,83.1663,1.4145,-1.2625,0.8391,-0.4298,-34.9742,-6.6266,-6.1722,PR,30
55.3805,78.5984,6176.5237,35.6000,15265.4913,18.0361,81.9639,1.6370,-1.3162,0.8281,-0.3740,38.7271,1.2977,-0.8519,54.9000,72.5571,5264.4938,41.4000,22130.5899,27.2545,89.5792,1.1951,-0.9939,0.6427,-0.3928,-54.3967,-8.2960,-10.4942,PR,30
93.6150,127.5513,16269.3062,31.4000,23162.8554,16.2325,88.7776,1.6873,-1.3456,0.8409,-0.3654,35.5341,-1.8944,0.5025,80.0749,105.2034,11067.7011,43.0000,31186.3049,25.4509,91.7836,1.2606,-1.1116,0.7898,-0.4928,-42.7814,-10.3164,-8.7849,PR,30
138.2020,186.7143,34861.4334,29.0000,30810.6406,14.0281,90.9820,1.7096,-1.3567,0.8994,-0.4419,25.1764,-1.5050,0.3727,105.3337,135.6790,18408.7389,39.0000,38939.6570,23.2465,92.7856,1.2912,-1.1214,0.7642,-0.4830,-27.8016,-5.6865,-5.4160,PR,30
138.1768,185.1322,34272.8264,27.4000,30881.3297,13.2265,91.9840,1.7202,-1.3976,0.9370,-0.4704,13.0265,-1.0143,0.7968,110.6793,152.7784,23340.8008,37.4000,40053.8684,24.0481,94.1884,1.2128,-0.9136,0.5816,-0.4238,-15.4951,0.6297,-2.8944,PR,30
100.5686,136.0588,18511.9151,28.8000,25866.0593,16.8337,91.3828,1.6896,-1.4151,0.9348,-0.4510,3.7409,-0.1793,0.3368,92.4551,132.6391,17593.0778,42.6000,35193.0629,26.2525,94.5892,1.1576,-0.8419,0.5830,-0.4436,-4.5718,0.2437,-1.0583,PR,30
86.2433,119.8622,14366.3668,30.6000,23483.3666,18.0361,88.9780,1.6421,-1.3187,0.8561,-0.4301,-0.2689,-0.1829,0.0083,83.0936,109.6914,12032.1223,43.4000,32896.5704,26.2525,93.5872,1.1686,-0.8870,0.6100,-0.4056,0.2712,-0.0758,0.2452,PR,30
91.4776,117.0964,13710.9595,30.4000,23166.7009,16.8337,89.5792,1.6022,-1.2157,0.7603,-0.4170,0.3837,-0.2800,0.4009,85.5891,112.9888,12766.4636,43.2000,33973.0760,25.0501,92.5852,1.2037,-0.9443,0.5893,-0.3700,-0.2801,-0.3365,0.6335,PR,30
84.6637,105.2396,11074.7858,30.8000,22012.9827,16.6333,90.1804,1.5704,-1.2260,0.8216,-0.4569,0.6663,0.0916,0.1517,77.8025,102.5884,10524.3730,44.4000,32495.0837,26.6533,92.5852,1.0715,-0.8638,0.5227,-0.3955,-0.2442,-0.4048,0.3121,PR,30
76.7800,96.6106,9330.6711,31.8000,19585.3511,14.6293,86.9739,1.5581,-1.1726,0.7655,-0.4148,-0.0151,0.0184,0.2500,81.2702,108.4771,11767.1509,41.4000,33278.8392,27.2545,93.5872,1.0756,-0.8309,0.5048,-0.4090,0.1698,-0.1097,0.5168,PR,30
81.8000,104.4728,10912.1368,30.6000,21192.9942,14.6293,88.3768,1.5796,-1.1704,0.6720,-0.3425,-0.0794,0.2070,0.4860,86.0078,117.9304,13906.7945,41.8000,34625.8963,27.0541,91.5832,1.1062,-0.8733,0.5730,-0.4373,0.6504,-0.0166,0.8495,PR,30
81.3320,106.4348,11324.8152,30.0000,21581.1606,16.8337,90.5812,1.6514,-1.3320,0.8249,-0.3891,-0.0422,0.6514,0.2865,85.6103,118.6319,14073.4845,43.2000,34868.8939,26.6533,90.9820,1.0768,-0.8728,0.5955,-0.4601,0.5597,-0.4366,0.3243,PR,30
75.5326,98.4758,9697.4429,33.0000,20276.4507,17.8357,90.1804,1.6202,-1.2813,0.7887,-0.3574,0.1250,0.3931,0.1452,84.5803,117.0498,13699.4388,41.6000,32260.0485,23.6473,90.7816,1.1572,-0.8957,0.5820,-0.4573,-0.2017,-0.2820,-0.1536,PR,30
73.9695,93.7388,8782.8558,34.6000,20224.6225,17.6353,90.3808,1.5826,-1.2404,0.7633,-0.3478,-0.0786,0.0860,0.1251,86.8248,124.1455,15412.0182,39.8000,33252.8576,22.4449,90.1804,1.1267,-0.8358,0.5091,-0.4219,-0.0002,0.1013,0.0423,PR,30
76.3061,97.1259,9432.9212,31.2000,19347.8446,15.4309,87.1743,1.6177,-1.2488,0.7698,-0.3665,0.0654,0.1410,0.0473,82.4965,117.4461,13793.4152,40.8000,34066.4596,26.0521,93.1864,1.0900,-0.8422,0.5115,-0.4119,-0.2383,-0.0630,-0.0178,PR,30
62.5962,79.8209,6371.1755,32.6000,16442.0384,16.2325,82.5651,1.5369,-1.0973,0.6191,-0.3162,0.1881,0.1899,0.3153,72.3474,101.2913,10259.9069,38.2000,29481.9066,26.8537,92.3848,1.1336,-0.8758,0.5571,-0.4119,-0.2520,-0.2424,0.1602,PR,30
62.3354,78.0021,6084.3237,34.2000,16466.2190,17.6353,84.5691,1.5194,-1.1436,0.7361,-0.3790,-0.1307,-0.0217,0.3341,64.9288,90.7601,8237.3290,40.0000,27029.2007,26.8537,89.1784,1.1226,-0.8874,0.5920,-0.4406,0.0774,-0.0428,0.4064,PR,30
57.6564,74.3725,5530.0147,33.0000,16779.9196,18.6373,84.5691,1.4856,-1.1530,0.7762,-0.4073,-0.2756,-0.0233,0.3023,68.7079,94.7097,8969.7457,43.6000,29295.1628,27.0541,91.3828,1.0827,-0.8699,0.6015,-0.4512,0.9875,0.2771,0.7964,PR,30
47.4784,60.9967,3720.5947,33.8000,15478.0180,20.8417,82.5651,1.4597,-1.2035,0.7827,-0.3972,0.0866,-0.0055,0.2322,75.9546,108.4425,11759.3617,43.0000,30797.3336,26.6533,93.7876,1.1164,-0.8859,0.5920,-0.4452,0.8721,0.2442,0.6647,PR,30
52.7785,67.8685,4603.6943,33.2000,16008.6600,20.6413,83.5671,1.5267,-1.2593,0.8102,-0.4011,0.0502,-0.0100,-0.0570,62.1172,90.0012,8099.7029,38.8000,24415.3078,27.4549,91.1824,1.1339,-0.9038,0.5721,-0.4308,0.4690,0.0227,0.1429,PR,30
13.7876,21.0646,442.9553,34.0000,5051.0691,18.2365,50.7014,1.3567,-1.0182,0.5833,-0.2450,11.5099,1.9668,-0.9882,21.4443,41.9586,1760.5115,30.8000,8243.1633,14.0281,42.4850,1.3720,-1.2511,0.9153,-0.5638,-12.1350,-10.5243,0.0087,PR,31
27.3268,35.1269,1233.8878,36.4000,9785.9824,22.4449,77.3547,1.3330,-1.0708,0.6957,-0.3361,31.8011,4.4286,-2.4532,44.2309,62.5242,3909.2660,39.0000,18190.5900,24.8497,83.1663,1.2519,-1.1263,0.8207,-0.5143,-42.6335,-18.8327,-2.9107,PR,31
34.4723,43.2011,1865.5131,40.6000,13166.8666,24.6493,83.1663,1.2100,-0.9600,0.6420,-0.3911,33.3467,2.0721,-0.2696,47.8427,65.2700,4260.1063,42.4000,20434.9149,28.2565,89.3788,1.1865,-1.0357,0.7460,-0.4697,-48.1315,-11.0221,-3.5279,PR,31
43.6352,57.4717,3302.9971,37.2000,14983.7466,21.4429,83.5671,1.3029,-0.9685,0.6236,-0.3508,22.0989,-1.0178,1.5175,68.0027,89.6461,8036.0615,39.6000,22971.7575,23.2465,89.9800,1.2783,-0.9384,0.6516,-0.3951,-30.7504,-4.0978,-1.4724,PR,31
60.6020,78.3726,6140.3306,33.4000,16524.3905,16.8337,83.9679,1.4354,-1.0527,0.7304,-0.3632,12.9127,-1.4910,0.5405,86.5509,109.8442,12065.2437,39.0000,28738.9192,21.6433,89.7796,1.3454,-1.0271,0.6020,-0.3295,-19.6962,-1.1762,-1.0591,PR,31
57.9674,74.0619,5484.9391,35.0000,15686.0361,17.8357,84.1683,1.4317,-1.0200,0.7149,-0.3648,4.7735,-0.9593,0.2022,74.3749,100.8260,10165.2620,41.0000,29333.4567,26.8537,91.3828,1.2419,-1.0259,0.6278,-0.3869,-7.8929,-0.1679,-0.0574,PR,31
48.7150,60.7012,3678.2857,38.8000,15035.1957,18.8377,83.3667,1.3478,-0.9799,0.6566,-0.3413,2.0640,-0.4628,0.2649,72.3454,98.8875,9777.6028,40.2000,29090.4186,26.2525,92.9860,1.1905,-0.9675,0.6204,-0.4248,-2.9265,-0.4618,0.2912,PR,31
52.0903,65.7434,4322.1596,40.6000,16473.0317,19.6393,84.7695,1.2970,-0.9011,0.6211,-0.3062,1.2510,-0.3629,0.2333,80.9484,107.5301,11562.2556,41.6000,31697.4848,25.2505,91.7836,1.1685,-0.9351,0.6177,-0.4439,-1.6497,-0.3797,0.4442,PR,31
50.9114,65.2696,4255.5284,39.6000,17333.3284,23.2465,86.9739,1.3351,-1.0180,0.6477,-0.2631,0.0829,-0.2549,0.2839,96.1616,130.9414,17144.9647,42.6000,38156.1879,25.0501,92.1844,1.1213,-0.8805,0.5607,-0.4234,-0.2454,-0.4158,0.9807,PR,31
49.6523,62.1832,3866.7004,38.0000,17326.3785,23.8477,86.7735,1.4161,-1.1823,0.7654,-0.3673,0.3053,-0.2004,0.4602,126.3183,169.1919,28623.4546,38.0000,50264.5028,25.6513,93.7876,1.1598,-0.9538,0.5641,-0.4371,-0.7270,-0.4525,0.9864,PR,31
52.9623,67.0436,4494.0624,35.4000,17706.1940,20.4409,86.5731,1.4211,-1.1531,0.7218,-0.3614,-0.0457,-0.0319,0.1686,130.7445,170.8781,29199.2785,39.2000,52709.1999,26.6533,94.1884,1.1145,-0.8841,0.5230,-0.4244,-0.3748,-0.3729,0.4293,PR,31
54.9428,69.5347,4833.9191,38.4000,18467.0635,20.4409,87.9760,1.3942,-1.1090,0.6994,-0.3466,-0.0007,0.0202,0.0379,125.0960,172.1801,29644.4063,44.2000,50721.2372,27.8557,94.7896,1.0719,-0.7764,0.5045,-0.4140,-0.1620,-0.1867,0.2373,PR,31
55.0989,67.9604,4618.5044,39.6000,17888.5923,19.2385,87.7756,1.3795,-1.0698,0.6863,-0.3156,-0.0559,0.1471,0.0437,118.5431,168.9862,28556.1066,39.8000,48592.1346,27.8557,94.7896,1.0952,-0.8171,0.4987,-0.4190,0.0238,-0.1562,0.0398,PR,31
44.5457,58.1115,3376.1669,38.4000,15149.7109,20.0401,87.1743,1.3713,-1.0773,0.7155,-0.3388,0.2500,0.1688,0.0656,90.8578,130.4023,17004.6501,38.8000,37939.7415,28.4569,93.7876,1.0415,-0.7848,0.4305,-0.3856,-0.6816,-0.5632,-0.4643,PR,31
40.0661,53.2849,2839.2434,38.8000,15730.2706,23.4469,85.7715,1.3200,-1.1843,0.7707,-0.3825,0.1053,-0.0582,0.0017,74.1897,105.6495,11161.4685,42.4000,32084.2841,28.8577,91.3828,1.0176,-0.8036,0.4407,-0.3410,-0.9601,-0.6192,-0.3318,PR,31
43.6414,56.3959,3180.4692,39.8000,17643.2082,24.6493,86.1723,1.3375,-1.2260,0.7818,-0.3809,-0.3031,0.0039,-0.0579,69.8157,93.9558,8827.7013,42.4000,30473.3366,28.0561,90.7816,1.0736,-0.8758,0.4682,-0.3505,-0.2018,-0.3063,0.0722,PR,31
45.1370,59.6015,3552.3322,38.2000,17068.0344,23.4469,87.5752,1.4100,-1.2168,0.7769,-0.3830,-0.2573,0.2393,-0.0145,73.4113,102.8627,10580.2215,41.8000,29696.8502,26.6533,89.9800,1.1060,-0.8124,0.4899,-0.3873,0.2537,-0.3607,0.1964,PR,31
